,t,p,v,replicate,alpha,error
0,10000,1.3,0.85,2,-0.912,0.4651
0,10000,1.3,0.875,2,-0.90092,0.4165
0,10000,1.3,0.9,2,-0.89773,0.3948
0,10000,1.3,0.925,2,-0.87572,0.3315
0,10000,1.3,0.95,2,-0.8721,0.3344
0,10000,1.3,0.975,2,-0.86033,0.3087
0,10000,1.3,1.0,2,-0.85861,0.2863
0,10000,1.4,0.5,2,-1.08205,1.5079
0,10000,1.4,0.525,2,-1.04905,1.2095
0,10000,1.4,0.55,2,-1.03689,1.145
0,10000,1.4,0.575,2,-1.00653,0.9247
0,10000,1.4,0.6,2,-1.01147,0.8827
0,10000,1.4,0.625,2,-1.01683,1.0507
0,10000,1.4,0.65,2,-0.99856,0.8058
0,10000,1.4,0.675,2,-0.99911,0.8766
0,10000,1.4,0.7,2,-0.96743,0.5922
0,10000,1.4,0.725,2,-0.95192,0.5148
0,10000,1.4,0.75,2,-0.95424,0.6192
0,10000,1.4,0.775,2,-0.94947,0.6136
0,10000,1.4,0.8,2,-0.94042,0.5767
0,10000,1.4,0.825,2,-0.91359,0.4498
0,10000,1.4,0.85,2,-0.92505,0.5042
0,10000,1.4,0.875,2,-0.90503,0.3874
0,10000,1.4,0.9,2,-0.90631,0.4406
0,10000,1.4,0.925,2,-0.89714,0.3775
0,10000,1.4,0.95,2,-0.88899,0.3703
0,10000,1.4,0.975,2,-0.87147,0.2659
0,10000,1.4,1.0,2,-0.86774,0.236
0,10000,1.5,0.5,2,-1.07014,1.3041
0,10000,1.5,0.525,2,-1.07895,1.4382
0,10000,1.5,0.55,2,-1.03529,1.0905
0,10000,1.5,0.575,2,-1.04215,1.0755
0,10000,1.5,0.6,2,-1.03039,0.9942
0,10000,1.5,0.625,2,-1.02086,1.0144
0,10000,1.5,0.65,2,-1.01695,0.9428
0,10000,1.5,0.675,2,-0.99905,0.8258
0,10000,1.5,0.7,2,-0.99689,0.8773
0,10000,1.5,0.725,2,-0.97081,0.5709
0,10000,1.5,0.75,2,-0.95896,0.6195
0,10000,1.5,0.775,2,-0.95987,0.6883
0,10000,1.5,0.8,2,-0.9474,0.5078
0,10000,1.5,0.825,2,-0.9379,0.5223
0,10000,1.5,0.85,2,-0.93956,0.5463
0,10000,1.5,0.875,2,-0.92224,0.4745
0,10000,1.5,0.9,2,-0.91302,0.422
0,10000,1.5,0.925,2,-0.9112,0.4459
0,10000,1.5,0.95,2,-0.89375,0.3571
0,10000,1.5,0.975,2,-0.89416,0.3852
0,10000,1.5,1.0,2,-0.88568,0.3334
0,10000,1.6,0.5,2,-1.08216,1.3364
0,10000,1.6,0.525,2,-1.08828,1.6476
0,10000,1.6,0.55,2,-1.083,1.5809
0,10000,1.6,0.575,2,-1.05261,1.2077
0,10000,1.6,0.6,2,-1.05633,1.2751
0,10000,1.6,0.625,2,-1.0336,1.0153
0,10000,1.6,0.65,2,-1.00641,0.8017
0,10000,1.6,0.675,2,-1.00242,0.7477
0,10000,1.6,0.7,2,-0.98848,0.668
0,10000,1.6,0.725,2,-0.98122,0.672
0,10000,1.6,0.75,2,-0.97142,0.6584
0,10000,1.6,0.775,2,-0.96389,0.6327
0,10000,1.6,0.8,2,-0.95497,0.5527
0,10000,1.6,0.825,2,-0.95878,0.6468
0,10000,1.6,0.85,2,-0.93359,0.4866
0,10000,1.6,0.875,2,-0.92892,0.4909
0,10000,1.6,0.9,2,-0.91497,0.4297
0,10000,1.6,0.925,2,-0.90889,0.337
0,10000,1.6,0.95,2,-0.90071,0.3763
0,10000,1.6,0.975,2,-0.91094,0.4386
0,10000,1.6,1.0,2,-0.88463,0.3152
0,10000,1.7,0.5,2,-1.07296,1.1712
0,10000,1.7,0.525,2,-1.07425,1.2528
0,10000,1.7,0.55,2,-1.07767,1.4159
0,10000,1.7,0.575,2,-1.03758,0.958
0,10000,1.7,0.6,2,-1.05901,1.3098
0,10000,1.7,0.625,2,-1.0115,0.7374
0,10000,1.7,0.65,2,-1.01574,0.8467
0,10000,1.7,0.675,2,-1.02553,1.0133
0,10000,1.7,0.7,2,-1.01868,0.9646
0,10000,1.7,0.725,2,-1.00073,0.7801
0,10000,1.7,0.75,2,-0.98746,0.7911
0,10000,1.7,0.775,2,-0.98257,0.6984
0,10000,1.7,0.8,2,-0.96945,0.6276
0,10000,1.7,0.825,2,-0.97655,0.6785
0,10000,1.7,0.85,2,-0.94841,0.508
0,10000,1.7,0.875,2,-0.94348,0.5925
0,10000,1.7,0.9,2,-0.92948,0.4256
0,10000,1.7,0.925,2,-0.93836,0.5581
0,10000,1.7,0.95,2,-0.92715,0.489
0,10000,1.7,0.975,2,-0.92205,0.4526
0,10000,1.7,1.0,2,-0.91186,0.4259
0,10000,1.8,0.5,2,-1.1249,1.8821
0,10000,1.8,0.525,2,-1.0921,1.551
0,10000,1.8,0.55,2,-1.09862,1.4442
0,10000,1.8,0.575,2,-1.07646,1.4977
0,10000,1.8,0.6,2,-1.05568,1.1138
0,10000,1.8,0.625,2,-1.0284,0.9505
0,10000,1.8,0.65,2,-1.04292,1.0622
0,10000,1.8,0.675,2,-1.03252,1.0531
0,10000,1.8,0.7,2,-1.00087,0.6853
0,10000,1.8,0.725,2,-1.01009,0.8492
0,10000,1.8,0.75,2,-0.98884,0.5717
0,10000,1.8,0.775,2,-0.97356,0.6344
0,10000,1.8,0.8,2,-0.97768,0.6332
0,10000,1.8,0.825,2,-0.98043,0.7366
0,10000,1.8,0.85,2,-0.95896,0.5698
0,10000,1.8,0.875,2,-0.93412,0.4435
0,10000,1.8,0.9,2,-0.94412,0.5398
0,10000,1.8,0.925,2,-0.94335,0.5529
0,10000,1.8,0.95,2,-0.93144,0.487
0,10000,1.8,0.975,2,-0.92475,0.4341
0,10000,1.8,1.0,2,-0.91553,0.3905
0,10000,1.9,0.5,2,-1.12192,1.9128
0,10000,1.9,0.525,2,-1.12363,1.8469
0,10000,1.9,0.55,2,-1.08192,1.2006
0,10000,1.9,0.575,2,-1.06376,1.1707
0,10000,1.9,0.6,2,-1.08633,1.5809
0,10000,1.9,0.625,2,-1.04993,1.1451
0,10000,1.9,0.65,2,-1.04885,1.0814
0,10000,1.9,0.675,2,-1.03495,0.9527
0,10000,1.9,0.7,2,-1.0149,0.8921
0,10000,1.9,0.725,2,-1.03248,1.0856
0,10000,1.9,0.75,2,-1.01332,0.9423
0,10000,1.9,0.775,2,-0.99215,0.6797
0,10000,1.9,0.8,2,-0.9787,0.673
0,10000,1.9,0.825,2,-0.99002,0.7232
0,10000,1.9,0.85,2,-0.96202,0.5083
0,10000,1.9,0.875,2,-0.95851,0.5822
0,10000,1.9,0.9,2,-0.9547,0.5639
0,10000,1.9,0.925,2,-0.94649,0.4867
0,10000,1.9,0.95,2,-0.91965,0.3349
0,10000,1.9,0.975,2,-0.92437,0.4403
0,10000,1.9,1.0,2,-0.94059,0.5122
0,10000,2.0,0.5,2,-1.12017,1.7729
0,10000,2.0,0.525,2,-1.10746,1.5747
0,10000,2.0,0.55,2,-1.12056,1.6942
0,10000,2.0,0.575,2,-1.06197,1.0422
0,10000,2.0,0.6,2,-1.05552,1.0545
0,10000,2.0,0.625,2,-1.05671,1.1021
0,10000,2.0,0.65,2,-1.04058,0.9661
0,10000,2.0,0.675,2,-1.03048,1.0165
0,10000,2.0,0.7,2,-1.04329,1.0314
0,10000,2.0,0.725,2,-1.04948,1.2223
0,10000,2.0,0.75,2,-1.02309,0.9198
0,10000,2.0,0.775,2,-0.99476,0.5465
0,10000,2.0,0.8,2,-1.0001,0.6374
0,10000,2.0,0.825,2,-0.98445,0.5843
0,10000,2.0,0.85,2,-0.98814,0.7118
0,10000,2.0,0.875,2,-0.9831,0.6937
0,10000,2.0,0.9,2,-0.96231,0.5881
0,10000,2.0,0.925,2,-0.96484,0.558
0,10000,2.0,0.95,2,-0.94724,0.5441
0,10000,2.0,0.975,2,-0.96225,0.6312
0,10000,2.0,1.0,2,-0.94809,0.5603
0,10000,1.0,0.5,3,-1.01889,1.1568
0,10000,1.0,0.525,3,-1.01673,1.104
0,10000,1.0,0.55,3,-0.99856,0.9597
0,10000,1.0,0.575,3,-0.97353,0.7814
0,10000,1.0,0.6,3,-0.95401,0.6916
0,10000,1.0,0.625,3,-0.96942,0.7782
0,10000,1.0,0.65,3,-0.93606,0.5815
0,10000,1.0,0.675,3,-0.93533,0.5913
0,10000,1.0,0.7,3,-0.90853,0.4342
0,10000,1.0,0.725,3,-0.91321,0.5045
0,10000,1.0,0.75,3,-0.90009,0.4244
0,10000,1.0,0.775,3,-0.8854,0.4036
0,10000,1.0,0.8,3,-0.88105,0.3842
0,10000,1.0,0.825,3,-0.87466,0.3766
0,10000,1.0,0.85,3,-0.86089,0.3239
0,10000,1.0,0.875,3,-0.86758,0.3371
0,10000,1.0,0.9,3,-0.83998,0.2697
0,10000,1.0,0.925,3,-0.83582,0.2589
0,10000,1.0,0.95,3,-0.82816,0.2458
0,10000,1.0,0.975,3,-0.82391,0.2505
0,10000,1.0,1.0,3,-0.8242,0.2501
0,10000,1.1,0.5,3,-1.04491,1.2526
0,10000,1.1,0.525,3,-1.03232,1.2421
0,10000,1.1,0.55,3,-0.98913,0.8772
0,10000,1.1,0.575,3,-0.98635,0.8991
0,10000,1.1,0.6,3,-0.98108,0.776
0,10000,1.1,0.625,3,-0.96647,0.7252
0,10000,1.1,0.65,3,-0.95517,0.6365
0,10000,1.1,0.675,3,-0.93604,0.5449
0,10000,1.1,0.7,3,-0.93763,0.6111
0,10000,1.1,0.725,3,-0.9366,0.5617
0,10000,1.1,0.75,3,-0.91433,0.4364
0,10000,1.1,0.775,3,-0.91439,0.5208
0,10000,1.1,0.8,3,-0.90414,0.4753
0,10000,1.1,0.825,3,-0.88494,0.3793
0,10000,1.1,0.85,3,-0.87723,0.3928
0,10000,1.1,0.875,3,-0.86015,0.3079
0,10000,1.1,0.9,3,-0.85805,0.3091
0,10000,1.1,0.925,3,-0.872,0.3254
0,10000,1.1,0.95,3,-0.85495,0.317
0,10000,1.1,0.975,3,-0.84778,0.2986
0,10000,1.1,1.0,3,-0.83082,0.2447
0,10000,1.2,0.5,3,-1.02863,1.1115
0,10000,1.2,0.525,3,-1.02737,1.1204
0,10000,1.2,0.55,3,-1.01136,0.933
0,10000,1.2,0.575,3,-1.02055,1.0121
0,10000,1.2,0.6,3,-0.97127,0.7014
0,10000,1.2,0.625,3,-0.9733,0.68
0,10000,1.2,0.65,3,-0.95956,0.6836
0,10000,1.2,0.675,3,-0.95258,0.6643
0,10000,1.2,0.7,3,-0.94162,0.586
0,10000,1.2,0.725,3,-0.93661,0.5595
0,10000,1.2,0.75,3,-0.92003,0.4527
0,10000,1.2,0.775,3,-0.91576,0.4673
0,10000,1.2,0.8,3,-0.90719,0.4405
0,10000,1.2,0.825,3,-0.89061,0.341
0,10000,1.2,0.85,3,-0.8965,0.4311
0,10000,1.2,0.875,3,-0.88257,0.3708
0,10000,1.2,0.9,3,-0.86843,0.331
0,10000,1.2,0.925,3,-0.8661,0.3305
0,10000,1.2,0.95,3,-0.85512,0.2961
0,10000,1.2,0.975,3,-0.85853,0.3019
0,10000,1.2,1.0,3,-0.84764,0.2427
0,10000,1.3,0.5,3,-1.06456,1.3723
0,10000,1.3,0.525,3,-1.03826,1.1536
0,10000,1.3,0.55,3,-1.02579,1.0502
0,10000,1.3,0.575,3,-1.02936,1.1495
0,10000,1.3,0.6,3,-0.99138,0.744
0,10000,1.3,0.625,3,-0.99443,0.8301
0,10000,1.3,0.65,3,-0.97759,0.7366
0,10000,1.3,0.675,3,-0.98174,0.7644
0,10000,1.3,0.7,3,-0.95975,0.6137
0,10000,1.3,0.725,3,-0.95765,0.6747
0,10000,1.3,0.75,3,-0.94683,0.6233
0,10000,1.3,0.775,3,-0.92986,0.507
0,10000,1.3,0.8,3,-0.91526,0.4419
0,10000,1.3,0.825,3,-0.90674,0.4319
0,10000,1.3,0.85,3,-0.90574,0.4093
0,10000,1.3,0.875,3,-0.89038,0.3675
0,10000,1.3,0.9,3,-0.88417,0.3563
0,10000,1.3,0.925,3,-0.88687,0.3802
0,10000,1.3,0.95,3,-0.8723,0.3245
0,10000,1.3,0.975,3,-0.86758,0.3147
0,10000,1.3,1.0,3,-0.84688,0.2336
0,10000,1.4,0.5,3,-1.06774,1.497
0,10000,1.4,0.525,3,-1.05306,1.2973
0,10000,1.4,0.55,3,-1.04162,1.1142
0,10000,1.4,0.575,3,-1.03501,1.0806
0,10000,1.4,0.6,3,-0.99553,0.7096
0,10000,1.4,0.625,3,-1.01295,0.9064
0,10000,1.4,0.65,3,-0.99026,0.8127
0,10000,1.4,0.675,3,-0.98787,0.6878
0,10000,1.4,0.7,3,-0.97659,0.7172
0,10000,1.4,0.725,3,-0.977,0.7033
0,10000,1.4,0.75,3,-0.94854,0.5816
0,10000,1.4,0.775,3,-0.917,0.4438
0,10000,1.4,0.8,3,-0.9352,0.5035
0,10000,1.4,0.825,3,-0.93074,0.4983
0,10000,1.4,0.85,3,-0.91378,0.4798
0,10000,1.4,0.875,3,-0.90437,0.4107
0,10000,1.4,0.9,3,-0.90203,0.4049
0,10000,1.4,0.925,3,-0.88522,0.3192
0,10000,1.4,0.95,3,-0.8908,0.3838
0,10000,1.4,0.975,3,-0.88585,0.3858
0,10000,1.4,1.0,3,-0.8742,0.3216
0,10000,1.5,0.5,3,-1.06318,1.1412
0,10000,1.5,0.525,3,-1.07341,1.5113
0,10000,1.5,0.55,3,-1.07026,1.4432
0,10000,1.5,0.575,3,-1.04606,1.2603
0,10000,1.5,0.6,3,-1.01471,0.8417
0,10000,1.5,0.625,3,-1.01095,0.9273
0,10000,1.5,0.65,3,-1.01718,0.9913
0,10000,1.5,0.675,3,-1.00464,0.8628
0,10000,1.5,0.7,3,-0.97616,0.6865
0,10000,1.5,0.725,3,-0.971,0.6531
0,10000,1.5,0.75,3,-0.97674,0.7118
0,10000,1.5,0.775,3,-0.94594,0.5029
0,10000,1.5,0.8,3,-0.95966,0.6584
0,10000,1.5,0.825,3,-0.93891,0.5527
0,10000,1.5,0.85,3,-0.92136,0.4192
0,10000,1.5,0.875,3,-0.92412,0.4797
0,10000,1.5,0.9,3,-0.91655,0.4512
0,10000,1.5,0.925,3,-0.91976,0.4784
0,10000,1.5,0.95,3,-0.88699,0.3064
0,10000,1.5,0.975,3,-0.89342,0.3616
0,10000,1.5,1.0,3,-0.88047,0.3179
0,10000,1.6,0.5,3,-1.12884,2.1672
0,10000,1.6,0.525,3,-1.07427,1.3935
0,10000,1.6,0.55,3,-1.04596,1.0726
0,10000,1.6,0.575,3,-1.05819,1.2738
0,10000,1.6,0.6,3,-1.02797,0.9781
0,10000,1.6,0.625,3,-1.01919,0.8732
0,10000,1.6,0.65,3,-1.01622,0.9885
0,10000,1.6,0.675,3,-1.01134,0.8187
0,10000,1.6,0.7,3,-1.00471,0.8953
0,10000,1.6,0.725,3,-0.99078,0.7756
0,10000,1.6,0.75,3,-0.97058,0.697
0,10000,1.6,0.775,3,-0.9708,0.6481
0,10000,1.6,0.8,3,-0.94748,0.5842
0,10000,1.6,0.825,3,-0.94978,0.5647
0,10000,1.6,0.85,3,-0.93969,0.4862
0,10000,1.6,0.875,3,-0.94855,0.5607
0,10000,1.6,0.9,3,-0.92333,0.4069
0,10000,1.6,0.925,3,-0.90865,0.3827
0,10000,1.6,0.95,3,-0.90949,0.377
0,10000,1.6,0.975,3,-0.90371,0.4028
0,10000,1.6,1.0,3,-0.89051,0.2971
0,10000,1.7,0.5,3,-1.10701,1.7731
0,10000,1.7,0.525,3,-1.09551,1.6384
0,10000,1.7,0.55,3,-1.0532,0.9931
0,10000,1.7,0.575,3,-1.06758,1.119
0,10000,1.7,0.6,3,-1.06468,1.3099
0,10000,1.7,0.625,3,-1.04514,1.2026
0,10000,1.7,0.65,3,-1.02931,0.9751
0,10000,1.7,0.675,3,-1.02107,1.0125
0,10000,1.7,0.7,3,-1.02054,0.9601
0,10000,1.7,0.725,3,-0.99429,0.791
0,10000,1.7,0.75,3,-0.99103,0.7636
0,10000,1.7,0.775,3,-0.97187,0.6674
0,10000,1.7,0.8,3,-0.97578,0.6129
0,10000,1.7,0.825,3,-0.96907,0.6694
0,10000,1.7,0.85,3,-0.94307,0.4456
0,10000,1.7,0.875,3,-0.94587,0.499
0,10000,1.7,0.9,3,-0.94977,0.5691
0,10000,1.7,0.925,3,-0.94778,0.5882
0,10000,1.7,0.95,3,-0.9278,0.5021
0,10000,1.7,0.975,3,-0.90411,0.3766
0,10000,1.7,1.0,3,-0.91518,0.4524
0,10000,1.8,0.5,3,-1.09193,1.2521
0,10000,1.8,0.525,3,-1.08726,1.3855
0,10000,1.8,0.55,3,-1.09121,1.5528
0,10000,1.8,0.575,3,-1.08737,1.5804
0,10000,1.8,0.6,3,-1.07221,1.2356
0,10000,1.8,0.625,3,-1.03256,0.7475
0,10000,1.8,0.65,3,-1.0363,0.9912
0,10000,1.8,0.675,3,-1.0128,0.746
0,10000,1.8,0.7,3,-1.0114,0.9
0,10000,1.8,0.725,3,-0.99602,0.7933
0,10000,1.8,0.75,3,-0.99742,0.7559
0,10000,1.8,0.775,3,-0.98891,0.7021
0,10000,1.8,0.8,3,-0.97906,0.6892
0,10000,1.8,0.825,3,-0.98027,0.7084
0,10000,1.8,0.85,3,-0.95378,0.5312
0,10000,1.8,0.875,3,-0.94803,0.5357
0,10000,1.8,0.9,3,-0.94655,0.5568
0,10000,1.8,0.925,3,-0.93594,0.4907
0,10000,1.8,0.95,3,-0.95534,0.6319
0,10000,1.8,0.975,3,-0.94348,0.5406
0,10000,1.8,1.0,3,-0.92409,0.4289
0,10000,1.9,0.5,3,-1.12246,1.9329
0,10000,1.9,0.525,3,-1.10191,1.411
0,10000,1.9,0.55,3,-1.10673,1.6876
0,10000,1.9,0.575,3,-1.06777,0.9548
0,10000,1.9,0.6,3,-1.05134,1.1198
0,10000,1.9,0.625,3,-1.04925,0.9731
0,10000,1.9,0.65,3,-1.0413,0.8551
0,10000,1.9,0.675,3,-1.03292,0.7916
0,10000,1.9,0.7,3,-1.02923,0.9499
0,10000,1.9,0.725,3,-1.0109,0.8398
0,10000,1.9,0.75,3,-1.00453,0.7781
0,10000,1.9,0.775,3,-0.99926,0.8436
0,10000,1.9,0.8,3,-1.00577,0.8863
0,10000,1.9,0.825,3,-0.99036,0.7677
0,10000,1.9,0.85,3,-0.96685,0.5841
0,10000,1.9,0.875,3,-0.97315,0.6632
0,10000,1.9,0.9,3,-0.96955,0.6216
0,10000,1.9,0.925,3,-0.94306,0.5112
0,10000,1.9,0.95,3,-0.92766,0.4117
0,10000,1.9,0.975,3,-0.93878,0.4572
0,10000,1.9,1.0,3,-0.91137,0.3746
0,10000,2.0,0.5,3,-1.11787,1.7287
0,10000,2.0,0.525,3,-1.10981,1.57
0,10000,2.0,0.55,3,-1.10909,1.7607
0,10000,2.0,0.575,3,-1.07162,1.2603
0,10000,2.0,0.6,3,-1.06772,1.0978
0,10000,2.0,0.625,3,-1.04258,0.8722
0,10000,2.0,0.65,3,-1.04461,0.9345
0,10000,2.0,0.675,3,-1.05139,1.1673
0,10000,2.0,0.7,3,-1.04073,1.12
0,10000,2.0,0.725,3,-1.03535,0.9839
0,10000,2.0,0.75,3,-1.02769,0.9477
0,10000,2.0,0.775,3,-0.99691,0.6823
0,10000,2.0,0.8,3,-0.99954,0.7774
0,10000,2.0,0.825,3,-0.99379,0.7414
0,10000,2.0,0.85,3,-0.96759,0.5361
0,10000,2.0,0.875,3,-0.96816,0.5827
0,10000,2.0,0.9,3,-0.96802,0.6271
0,10000,2.0,0.925,3,-0.95663,0.5548
0,10000,2.0,0.95,3,-0.95972,0.5911
0,10000,2.0,0.975,3,-0.945,0.501
0,10000,2.0,1.0,3,-0.92532,0.4771
0,10000,1.0,0.5,4,-1.00774,1.0367
0,10000,1.0,0.525,4,-1.01505,1.1054
0,10000,1.0,0.55,4,-0.98329,0.8494
0,10000,1.0,0.575,4,-0.98445,0.7896
0,10000,1.0,0.6,4,-0.96716,0.7737
0,10000,1.0,0.625,4,-0.95725,0.6383
0,10000,1.0,0.65,4,-0.94896,0.6705
0,10000,1.0,0.675,4,-0.93037,0.547
0,10000,1.0,0.7,4,-0.9129,0.4797
0,10000,1.0,0.725,4,-0.90406,0.4496
0,10000,1.0,0.75,4,-0.89015,0.3873
0,10000,1.0,0.775,4,-0.87897,0.3569
0,10000,1.0,0.8,4,-0.87692,0.3724
0,10000,1.0,0.825,4,-0.87559,0.3623
0,10000,1.0,0.85,4,-0.86088,0.3496
0,10000,1.0,0.875,4,-0.85259,0.3029
0,10000,1.0,0.9,4,-0.84675,0.2848
0,10000,1.0,0.925,4,-0.85362,0.32
0,10000,1.0,0.95,4,-0.82393,0.2112
0,10000,1.0,0.975,4,-0.82156,0.215
0,10000,1.0,1.0,4,-0.80866,0.2048
0,10000,1.1,0.5,4,-1.03054,1.228
0,10000,1.1,0.525,4,-1.01653,1.0676
0,10000,1.1,0.55,4,-1.00789,0.9525
0,10000,1.1,0.575,4,-1.00039,0.9306
0,10000,1.1,0.6,4,-0.98053,0.8012
0,10000,1.1,0.625,4,-0.96235,0.7384
0,10000,1.1,0.65,4,-0.95793,0.7025
0,10000,1.1,0.675,4,-0.94308,0.626
0,10000,1.1,0.7,4,-0.94169,0.5843
0,10000,1.1,0.725,4,-0.92155,0.5154
0,10000,1.1,0.75,4,-0.90888,0.4635
0,10000,1.1,0.775,4,-0.90633,0.4586
0,10000,1.1,0.8,4,-0.88181,0.3724
0,10000,1.1,0.825,4,-0.88819,0.3821
0,10000,1.1,0.85,4,-0.88332,0.3869
0,10000,1.1,0.875,4,-0.87784,0.3335
0,10000,1.1,0.9,4,-0.86361,0.321
0,10000,1.1,0.925,4,-0.86411,0.3294
0,10000,1.1,0.95,4,-0.84729,0.2687
0,10000,1.1,0.975,4,-0.82995,0.2343
0,10000,1.1,1.0,4,-0.8283,0.2315
0,10000,1.2,0.5,4,-1.04261,1.2923
0,10000,1.2,0.525,4,-1.0123,0.9811
0,10000,1.2,0.55,4,-1.03258,1.1965
0,10000,1.2,0.575,4,-1.00306,0.8838
0,10000,1.2,0.6,4,-0.98296,0.685
0,10000,1.2,0.625,4,-0.99134,0.8984
0,10000,1.2,0.65,4,-0.97938,0.7975
0,10000,1.2,0.675,4,-0.95364,0.6205
0,10000,1.2,0.7,4,-0.94377,0.5543
0,10000,1.2,0.725,4,-0.93214,0.5547
0,10000,1.2,0.75,4,-0.92671,0.5295
0,10000,1.2,0.775,4,-0.92038,0.4952
0,10000,1.2,0.8,4,-0.90386,0.4341
0,10000,1.2,0.825,4,-0.888,0.3488
0,10000,1.2,0.85,4,-0.89105,0.3544
0,10000,1.2,0.875,4,-0.88469,0.3745
0,10000,1.2,0.9,4,-0.87584,0.333
0,10000,1.2,0.925,4,-0.86252,0.3233
0,10000,1.2,0.95,4,-0.87438,0.3311
0,10000,1.2,0.975,4,-0.86038,0.3043
0,10000,1.2,1.0,4,-0.85113,0.2748
0,10000,1.3,0.5,4,-1.05398,1.2266
0,10000,1.3,0.525,4,-1.04161,1.1222
0,10000,1.3,0.55,4,-1.0322,1.1735
0,10000,1.3,0.575,4,-1.0347,1.102
0,10000,1.3,0.6,4,-0.99539,0.8301
0,10000,1.3,0.625,4,-1.00554,0.956
0,10000,1.3,0.65,4,-0.9739,0.6829
0,10000,1.3,0.675,4,-0.96468,0.6549
0,10000,1.3,0.7,4,-0.98615,0.8147
0,10000,1.3,0.725,4,-0.94244,0.5869
0,10000,1.3,0.75,4,-0.94066,0.5616
0,10000,1.3,0.775,4,-0.93275,0.4776
0,10000,1.3,0.8,4,-0.93157,0.5083
0,10000,1.3,0.825,4,-0.9329,0.5728
0,10000,1.3,0.85,4,-0.90676,0.4263
0,10000,1.3,0.875,4,-0.89945,0.3961
0,10000,1.3,0.9,4,-0.89015,0.3837
0,10000,1.3,0.925,4,-0.88816,0.369
0,10000,1.3,0.95,4,-0.86422,0.3205
0,10000,1.3,0.975,4,-0.87414,0.3411
0,10000,1.3,1.0,4,-0.85674,0.2858
0,10000,1.4,0.5,4,-1.07531,1.6183
0,10000,1.4,0.525,4,-1.0455,1.1988
0,10000,1.4,0.55,4,-1.05136,1.1798
0,10000,1.4,0.575,4,-1.05114,1.2861
0,10000,1.4,0.6,4,-1.01756,0.9641
0,10000,1.4,0.625,4,-0.98361,0.7047
0,10000,1.4,0.65,4,-1.00738,0.9557
0,10000,1.4,0.675,4,-0.9725,0.6448
0,10000,1.4,0.7,4,-0.9651,0.6075
0,10000,1.4,0.725,4,-0.96889,0.6888
0,10000,1.4,0.75,4,-0.95556,0.6647
0,10000,1.4,0.775,4,-0.96005,0.6571
0,10000,1.4,0.8,4,-0.93185,0.4681
0,10000,1.4,0.825,4,-0.92617,0.4854
0,10000,1.4,0.85,4,-0.91969,0.4943
0,10000,1.4,0.875,4,-0.91813,0.4736
0,10000,1.4,0.9,4,-0.91211,0.4434
0,10000,1.4,0.925,4,-0.89814,0.3954
0,10000,1.4,0.95,4,-0.89238,0.3731
0,10000,1.4,0.975,4,-0.87844,0.3558
0,10000,1.4,1.0,4,-0.87461,0.3159
0,10000,1.5,0.5,4,-1.07866,1.5774
0,10000,1.5,0.525,4,-1.04913,1.2033
0,10000,1.5,0.55,4,-1.05805,1.3438
0,10000,1.5,0.575,4,-1.0302,1.001
0,10000,1.5,0.6,4,-1.02273,1.0987
0,10000,1.5,0.625,4,-1.01653,1.008
0,10000,1.5,0.65,4,-1.01438,0.9559
0,10000,1.5,0.675,4,-1.00683,0.9461
0,10000,1.5,0.7,4,-0.96763,0.6296
0,10000,1.5,0.725,4,-0.98278,0.7759
0,10000,1.5,0.75,4,-0.96884,0.6669
0,10000,1.5,0.775,4,-0.95063,0.5552
0,10000,1.5,0.8,4,-0.94878,0.6045
0,10000,1.5,0.825,4,-0.94585,0.5284
0,10000,1.5,0.85,4,-0.92611,0.4883
0,10000,1.5,0.875,4,-0.91416,0.4144
0,10000,1.5,0.9,4,-0.91526,0.4465
0,10000,1.5,0.925,4,-0.90323,0.4182
0,10000,1.5,0.95,4,-0.88734,0.338
0,10000,1.5,0.975,4,-0.89179,0.3723
0,10000,1.5,1.0,4,-0.88382,0.344
0,10000,1.6,0.5,4,-1.06963,1.301
0,10000,1.6,0.525,4,-1.0579,1.2558
0,10000,1.6,0.55,4,-1.04581,1.1491
0,10000,1.6,0.575,4,-1.05018,1.0262
0,10000,1.6,0.6,4,-1.04899,1.2378
0,10000,1.6,0.625,4,-1.049,1.2713
0,10000,1.6,0.65,4,-1.02143,0.99
0,10000,1.6,0.675,4,-1.00492,0.8402
0,10000,1.6,0.7,4,-1.00142,0.851
0,10000,1.6,0.725,4,-0.9876,0.751
0,10000,1.6,0.75,4,-0.98541,0.6774
0,10000,1.6,0.775,4,-0.96959,0.5817
0,10000,1.6,0.8,4,-0.95409,0.5664
0,10000,1.6,0.825,4,-0.95296,0.6505
0,10000,1.6,0.85,4,-0.94904,0.5711
0,10000,1.6,0.875,4,-0.932,0.5111
0,10000,1.6,0.9,4,-0.92329,0.3637
0,10000,1.6,0.925,4,-0.93057,0.499
0,10000,1.6,0.95,4,-0.90173,0.3518
0,10000,1.6,0.975,4,-0.90309,0.3607
0,10000,1.6,1.0,4,-0.89041,0.3524
0,10000,1.7,0.5,4,-1.09125,1.368
0,10000,1.7,0.525,4,-1.07065,1.2251
0,10000,1.7,0.55,4,-1.05399,1.1028
0,10000,1.7,0.575,4,-1.07333,1.4963
0,10000,1.7,0.6,4,-1.05205,1.1526
0,10000,1.7,0.625,4,-1.04576,1.2595
0,10000,1.7,0.65,4,-1.01921,0.9238
0,10000,1.7,0.675,4,-0.98729,0.7042
