,t,p,v,replicate,alpha,error
0,10000,3.3,0.35,2,-1.30615,4.8992
0,10000,3.3,0.375,2,-1.26709,3.3491
0,10000,3.3,0.4,2,-1.27214,3.9122
0,10000,3.3,0.425,2,-1.23481,2.1598
0,10000,3.3,0.45,2,-1.21106,1.8298
0,10000,3.3,0.475,2,-1.19177,1.5509
0,10000,3.3,0.5,2,-1.17697,2.047
0,10000,3.4,0.0,2,-1.94798,367.9561
0,10000,3.4,0.025,2,-2.31967,421.2396
0,10000,3.4,0.05,2,-2.17244,208.1205
0,10000,3.4,0.075,2,-1.93412,73.1462
0,10000,3.4,0.1,2,-1.73904,40.4378
0,10000,3.4,0.125,2,-1.68435,29.8701
0,10000,3.4,0.15,2,-1.63462,21.8179
0,10000,3.4,0.175,2,-1.61452,21.7469
0,10000,3.4,0.2,2,-1.44355,3.2785
0,10000,3.4,0.225,2,-1.4396,7.7391
0,10000,3.4,0.25,2,-1.34452,3.8028
0,10000,3.4,0.275,2,-1.33918,3.4768
0,10000,3.4,0.3,2,-1.33834,5.4676
0,10000,3.4,0.325,2,-1.30768,3.5253
0,10000,3.4,0.35,2,-1.28057,2.6761
0,10000,3.4,0.375,2,-1.25855,2.5714
0,10000,3.4,0.4,2,-1.2734,3.9704
0,10000,3.4,0.425,2,-1.28225,4.109
0,10000,3.4,0.45,2,-1.23387,2.7426
0,10000,3.4,0.475,2,-1.16635,1.3589
0,10000,3.4,0.5,2,-1.21891,1.9588
0,10000,3.5,0.0,2,-2.27403,712.6069
0,10000,3.5,0.025,2,-2.27679,204.5318
0,10000,3.5,0.05,2,-2.18692,200.1427
0,10000,3.5,0.075,2,-1.86386,61.4542
0,10000,3.5,0.1,2,-1.63539,4.3178
0,10000,3.5,0.125,2,-1.68889,22.1021
0,10000,3.5,0.15,2,-1.60764,17.8058
0,10000,3.5,0.175,2,-1.62616,25.0984
0,10000,3.5,0.2,2,-1.51161,14.0349
0,10000,3.5,0.225,2,-1.42981,8.1386
0,10000,3.5,0.25,2,-1.37731,4.939
0,10000,3.5,0.275,2,-1.36872,6.0295
0,10000,3.5,0.3,2,-1.3598,6.0268
0,10000,3.5,0.325,2,-1.37938,6.2814
0,10000,3.5,0.35,2,-1.3207,4.9652
0,10000,3.5,0.375,2,-1.26386,2.6181
0,10000,3.5,0.4,2,-1.31272,4.917
0,10000,3.5,0.425,2,-1.2556,2.1873
0,10000,3.5,0.45,2,-1.25208,3.1705
0,10000,3.5,0.475,2,-1.21746,2.5117
0,10000,3.5,0.5,2,-1.20685,2.1773
0,10000,3.6,0.0,2,-2.06775,493.5709
0,10000,3.6,0.025,2,-2.34453,310.8136
0,10000,3.6,0.05,2,-2.16797,184.7814
0,10000,3.6,0.075,2,-1.89662,71.2007
0,10000,3.6,0.1,2,-1.72006,23.7686
0,10000,3.6,0.125,2,-1.76335,32.5996
0,10000,3.6,0.15,2,-1.55738,13.256
0,10000,3.6,0.175,2,-1.64645,28.5115
0,10000,3.6,0.2,2,-1.48316,10.1904
0,10000,3.6,0.225,2,-1.4797,10.036
0,10000,3.6,0.25,2,-1.45228,11.1755
0,10000,3.6,0.275,2,-1.36752,5.0432
0,10000,3.6,0.3,2,-1.35737,4.3244
0,10000,3.6,0.325,2,-1.32931,4.6289
0,10000,3.6,0.35,2,-1.34565,5.2092
0,10000,3.6,0.375,2,-1.28526,3.6126
0,10000,3.6,0.4,2,-1.24506,2.2779
0,10000,3.6,0.425,2,-1.25031,3.2671
0,10000,3.6,0.45,2,-1.20886,0.9875
0,10000,3.6,0.475,2,-1.2143,1.2794
0,10000,3.6,0.5,2,-1.24843,3.5449
0,10000,3.7,0.0,2,-2.41032,695.2654
0,10000,3.7,0.025,2,-2.42106,465.423
0,10000,3.7,0.05,2,-2.06723,135.3215
0,10000,3.7,0.075,2,-2.05463,141.1285
0,10000,3.7,0.1,2,-1.77981,38.5621
0,10000,3.7,0.125,2,-1.67408,26.2092
0,10000,3.7,0.15,2,-1.63617,22.7711
0,10000,3.7,0.175,2,-1.59337,17.4948
0,10000,3.7,0.2,2,-1.49468,10.2913
0,10000,3.7,0.225,2,-1.51282,11.6763
0,10000,3.7,0.25,2,-1.39632,5.2825
0,10000,3.7,0.275,2,-1.44619,9.6609
0,10000,3.7,0.3,2,-1.33166,3.4905
0,10000,3.7,0.325,2,-1.3097,2.7225
0,10000,3.7,0.35,2,-1.30382,3.331
0,10000,3.7,0.375,2,-1.30347,4.0193
0,10000,3.7,0.4,2,-1.23385,0.846
0,10000,3.7,0.425,2,-1.23419,1.6026
0,10000,3.7,0.45,2,-1.25964,2.5044
0,10000,3.7,0.475,2,-1.24913,3.3606
0,10000,3.7,0.5,2,-1.21481,1.8373
0,10000,3.8,0.0,2,-2.49219,840.7726
0,10000,3.8,0.025,2,-2.34556,415.5373
0,10000,3.8,0.05,2,-2.16882,160.5831
0,10000,3.8,0.075,2,-1.93158,85.2469
0,10000,3.8,0.1,2,-1.87548,82.8084
0,10000,3.8,0.125,2,-1.71095,39.3932
0,10000,3.8,0.15,2,-1.55518,8.1399
0,10000,3.8,0.175,2,-1.58458,14.6489
0,10000,3.8,0.2,2,-1.51124,10.2402
0,10000,3.8,0.225,2,-1.42685,7.0392
0,10000,3.8,0.25,2,-1.45603,8.8661
0,10000,3.8,0.275,2,-1.38088,5.7054
0,10000,3.8,0.3,2,-1.36942,4.6214
0,10000,3.8,0.325,2,-1.35871,5.628
0,10000,3.8,0.35,2,-1.29144,2.6175
0,10000,3.8,0.375,2,-1.28767,2.2041
0,10000,3.8,0.4,2,-1.29097,4.0679
0,10000,3.8,0.425,2,-1.26445,2.6298
0,10000,3.8,0.45,2,-1.19803,1.6519
0,10000,3.8,0.475,2,-1.22277,2.3476
0,10000,3.8,0.5,2,-1.24612,3.1124
0,10000,3.9,0.0,2,-2.19392,523.53
0,10000,3.9,0.025,2,-2.32668,336.2261
0,10000,3.9,0.05,2,-2.18315,208.7951
0,10000,3.9,0.075,2,-1.99435,101.6304
0,10000,3.9,0.1,2,-1.88239,68.1822
0,10000,3.9,0.125,2,-1.64979,20.2599
0,10000,3.9,0.15,2,-1.60557,12.8498
0,10000,3.9,0.175,2,-1.58319,16.8414
0,10000,3.9,0.2,2,-1.49625,10.88
0,10000,3.9,0.225,2,-1.48791,10.3837
0,10000,3.9,0.25,2,-1.41992,3.909
0,10000,3.9,0.275,2,-1.44725,9.0382
0,10000,3.9,0.3,2,-1.29618,2.4896
0,10000,3.9,0.325,2,-1.37303,3.4592
0,10000,3.9,0.35,2,-1.36579,6.234
0,10000,3.9,0.375,2,-1.32122,3.6044
0,10000,3.9,0.4,2,-1.24836,2.9404
0,10000,3.9,0.425,2,-1.26548,2.8582
0,10000,3.9,0.45,2,-1.16096,0.8513
0,10000,3.9,0.475,2,-1.23604,1.5729
0,10000,3.9,0.5,2,-1.23469,2.1869
0,10000,4.0,0.0,2,-2.13969,510.6247
0,10000,4.0,0.025,2,-2.41908,516.9067
0,10000,4.0,0.05,2,-2.21604,157.1505
0,10000,4.0,0.075,2,-1.90177,70.1245
0,10000,4.0,0.1,2,-1.80809,42.6648
0,10000,4.0,0.125,2,-1.74691,35.871
0,10000,4.0,0.15,2,-1.69463,30.6583
0,10000,4.0,0.175,2,-1.51792,10.6155
0,10000,4.0,0.2,2,-1.58378,20.3565
0,10000,4.0,0.225,2,-1.40392,1.9428
0,10000,4.0,0.25,2,-1.42525,4.379
0,10000,4.0,0.275,2,-1.40469,3.5551
0,10000,4.0,0.3,2,-1.37393,4.4612
0,10000,4.0,0.325,2,-1.35345,5.4576
0,10000,4.0,0.35,2,-1.3526,4.0058
0,10000,4.0,0.375,2,-1.31973,3.9057
0,10000,4.0,0.4,2,-1.32019,4.3018
0,10000,4.0,0.425,2,-1.28398,3.1797
0,10000,4.0,0.45,2,-1.26228,3.3136
0,10000,4.0,0.475,2,-1.29279,4.5288
0,10000,4.0,0.5,2,-1.2571,3.6439
0,10000,3.0,0.0,3,-1.89301,267.0657
0,10000,3.0,0.025,3,-2.2432,237.6674
0,10000,3.0,0.05,3,-2.06916,113.2559
0,10000,3.0,0.075,3,-1.84564,59.6629
0,10000,3.0,0.1,3,-1.78401,44.0939
0,10000,3.0,0.125,3,-1.66945,28.1807
0,10000,3.0,0.15,3,-1.63648,22.9997
0,10000,3.0,0.175,3,-1.57044,20.8316
0,10000,3.0,0.2,3,-1.43736,6.4888
0,10000,3.0,0.225,3,-1.3777,4.5416
0,10000,3.0,0.25,3,-1.40915,9.7192
0,10000,3.0,0.275,3,-1.38695,7.4547
0,10000,3.0,0.3,3,-1.34878,7.116
0,10000,3.0,0.325,3,-1.32795,5.0878
0,10000,3.0,0.35,3,-1.30653,5.0899
0,10000,3.0,0.375,3,-1.23735,2.408
0,10000,3.0,0.4,3,-1.25594,2.872
0,10000,3.0,0.425,3,-1.2524,3.7691
0,10000,3.0,0.45,3,-1.19977,2.2197
0,10000,3.0,0.475,3,-1.18567,2.0964
0,10000,3.0,0.5,3,-1.18633,2.3252
0,10000,3.1,0.0,3,-1.93566,325.9976
0,10000,3.1,0.025,3,-2.45285,411.1061
0,10000,3.1,0.05,3,-2.04582,130.0925
0,10000,3.1,0.075,3,-1.83039,63.3248
0,10000,3.1,0.1,3,-1.79962,52.979
0,10000,3.1,0.125,3,-1.59889,21.2631
0,10000,3.1,0.15,3,-1.68275,35.0473
0,10000,3.1,0.175,3,-1.43934,4.5959
0,10000,3.1,0.2,3,-1.42262,6.199
0,10000,3.1,0.225,3,-1.43673,7.9359
0,10000,3.1,0.25,3,-1.44025,10.6362
0,10000,3.1,0.275,3,-1.37854,8.4093
0,10000,3.1,0.3,3,-1.34511,5.8285
0,10000,3.1,0.325,3,-1.27143,2.5508
0,10000,3.1,0.35,3,-1.24906,1.2881
0,10000,3.1,0.375,3,-1.25694,2.051
0,10000,3.1,0.4,3,-1.23635,2.2943
0,10000,3.1,0.425,3,-1.25511,3.6685
0,10000,3.1,0.45,3,-1.21103,2.2559
0,10000,3.1,0.475,3,-1.21336,2.0789
0,10000,3.1,0.5,3,-1.17548,2.1442
0,10000,3.2,0.0,3,-2.23952,389.5265
0,10000,3.2,0.025,3,-2.33917,430.646
0,10000,3.2,0.05,3,-2.10653,165.6853
0,10000,3.2,0.075,3,-1.94264,89.0481
0,10000,3.2,0.1,3,-1.81311,57.8747
0,10000,3.2,0.125,3,-1.5976,13.8901
0,10000,3.2,0.15,3,-1.63674,29.4836
0,10000,3.2,0.175,3,-1.52399,13.9071
0,10000,3.2,0.2,3,-1.48357,12.1202
0,10000,3.2,0.225,3,-1.41349,6.3252
0,10000,3.2,0.25,3,-1.37687,6.4351
0,10000,3.2,0.275,3,-1.38634,8.2501
0,10000,3.2,0.3,3,-1.29902,2.226
0,10000,3.2,0.325,3,-1.28596,3.4965
0,10000,3.2,0.35,3,-1.32445,5.1081
0,10000,3.2,0.375,3,-1.31687,5.4175
0,10000,3.2,0.4,3,-1.25833,3.1275
0,10000,3.2,0.425,3,-1.24276,2.6003
0,10000,3.2,0.45,3,-1.19818,1.9157
0,10000,3.2,0.475,3,-1.21607,2.6783
0,10000,3.2,0.5,3,-1.18822,2.341
0,10000,3.3,0.0,3,-1.87472,289.285
0,10000,3.3,0.025,3,-2.33027,355.7971
0,10000,3.3,0.05,3,-2.15349,212.1522
0,10000,3.3,0.075,3,-1.91896,74.6017
0,10000,3.3,0.1,3,-1.86969,79.111
0,10000,3.3,0.125,3,-1.66263,27.4119
0,10000,3.3,0.15,3,-1.62119,23.9432
0,10000,3.3,0.175,3,-1.56389,20.4791
0,10000,3.3,0.2,3,-1.44927,6.9076
0,10000,3.3,0.225,3,-1.45893,7.6587
0,10000,3.3,0.25,3,-1.40058,6.6769
0,10000,3.3,0.275,3,-1.31787,2.3883
0,10000,3.3,0.3,3,-1.35767,4.6117
0,10000,3.3,0.325,3,-1.35332,6.5092
0,10000,3.3,0.35,3,-1.26044,2.2803
0,10000,3.3,0.375,3,-1.26922,3.0034
0,10000,3.3,0.4,3,-1.2644,4.1937
0,10000,3.3,0.425,3,-1.26468,4.087
0,10000,3.3,0.45,3,-1.22188,2.2035
0,10000,3.3,0.475,3,-1.21141,2.6144
0,10000,3.3,0.5,3,-1.22071,2.7622
0,10000,3.4,0.0,3,-1.87688,349.2495
0,10000,3.4,0.025,3,-2.38597,544.0311
0,10000,3.4,0.05,3,-2.10309,189.2585
0,10000,3.4,0.075,3,-1.87116,63.7496
0,10000,3.4,0.1,3,-1.83602,57.4149
0,10000,3.4,0.125,3,-1.72913,36.6497
0,10000,3.4,0.15,3,-1.62341,22.0054
0,10000,3.4,0.175,3,-1.48353,4.8762
0,10000,3.4,0.2,3,-1.52456,16.1902
0,10000,3.4,0.225,3,-1.47623,11.9361
0,10000,3.4,0.25,3,-1.31143,2.5135
0,10000,3.4,0.275,3,-1.42918,8.3992
0,10000,3.4,0.3,3,-1.36436,5.4141
0,10000,3.4,0.325,3,-1.32529,3.7228
0,10000,3.4,0.35,3,-1.24267,1.1908
0,10000,3.4,0.375,3,-1.31529,4.5794
0,10000,3.4,0.4,3,-1.24672,2.445
0,10000,3.4,0.425,3,-1.22208,2.0608
0,10000,3.4,0.45,3,-1.24088,3.3571
0,10000,3.4,0.475,3,-1.24367,3.6449
0,10000,3.4,0.5,3,-1.20364,1.7682
0,10000,3.5,0.0,3,-1.92866,296.3207
0,10000,3.5,0.025,3,-2.46628,476.55
0,10000,3.5,0.05,3,-2.13705,180.932
0,10000,3.5,0.075,3,-1.8848,59.2132
0,10000,3.5,0.1,3,-1.84666,57.1886
0,10000,3.5,0.125,3,-1.71669,36.861
0,10000,3.5,0.15,3,-1.57164,16.2858
0,10000,3.5,0.175,3,-1.61893,24.2818
0,10000,3.5,0.2,3,-1.52408,11.9115
0,10000,3.5,0.225,3,-1.43363,4.3827
0,10000,3.5,0.25,3,-1.44336,9.4886
0,10000,3.5,0.275,3,-1.33568,4.5795
0,10000,3.5,0.3,3,-1.37801,7.5123
0,10000,3.5,0.325,3,-1.34514,6.14
0,10000,3.5,0.35,3,-1.31846,4.2158
0,10000,3.5,0.375,3,-1.26948,2.8535
0,10000,3.5,0.4,3,-1.3118,5.0479
0,10000,3.5,0.425,3,-1.26843,3.1777
0,10000,3.5,0.45,3,-1.24652,2.1862
0,10000,3.5,0.475,3,-1.22779,2.036
0,10000,3.5,0.5,3,-1.2577,3.8235
0,10000,3.6,0.0,3,-1.71218,242.3597
0,10000,3.6,0.025,3,-2.35417,338.5211
0,10000,3.6,0.05,3,-2.07454,137.2828
0,10000,3.6,0.075,3,-2.01685,111.1584
0,10000,3.6,0.1,3,-1.84665,58.594
0,10000,3.6,0.125,3,-1.67228,24.3919
0,10000,3.6,0.15,3,-1.63435,24.1274
0,10000,3.6,0.175,3,-1.56536,16.9144
0,10000,3.6,0.2,3,-1.46155,4.9267
0,10000,3.6,0.225,3,-1.46115,7.9867
0,10000,3.6,0.25,3,-1.49375,14.8637
0,10000,3.6,0.275,3,-1.43419,9.4832
0,10000,3.6,0.3,3,-1.34337,4.8191
0,10000,3.6,0.325,3,-1.35824,5.886
0,10000,3.6,0.35,3,-1.33469,4.4788
0,10000,3.6,0.375,3,-1.25603,1.1381
0,10000,3.6,0.4,3,-1.30092,4.1141
0,10000,3.6,0.425,3,-1.26352,2.064
0,10000,3.6,0.45,3,-1.21732,1.1452
0,10000,3.6,0.475,3,-1.20908,2.5766
0,10000,3.6,0.5,3,-1.25593,4.0093
0,10000,3.7,0.0,3,-2.14126,487.1246
0,10000,3.7,0.025,3,-2.36886,451.334
0,10000,3.7,0.05,3,-2.16503,188.537
0,10000,3.7,0.075,3,-1.82665,33.6444
0,10000,3.7,0.1,3,-1.87768,65.9673
0,10000,3.7,0.125,3,-1.78116,37.6627
0,10000,3.7,0.15,3,-1.65491,24.1282
0,10000,3.7,0.175,3,-1.58769,18.6127
0,10000,3.7,0.2,3,-1.53076,13.1817
0,10000,3.7,0.225,3,-1.48639,10.4759
0,10000,3.7,0.25,3,-1.47675,12.9049
0,10000,3.7,0.275,3,-1.3503,4.9081
0,10000,3.7,0.3,3,-1.37572,3.808
0,10000,3.7,0.325,3,-1.34218,4.955
0,10000,3.7,0.35,3,-1.29519,2.6399
0,10000,3.7,0.375,3,-1.27807,3.2492
0,10000,3.7,0.4,3,-1.2967,4.6059
0,10000,3.7,0.425,3,-1.2906,3.8885
0,10000,3.7,0.45,3,-1.26603,3.6241
0,10000,3.7,0.475,3,-1.24107,2.4213
0,10000,3.7,0.5,3,-1.23522,2.938
0,10000,3.8,0.0,3,-1.82377,233.8356
0,10000,3.8,0.025,3,-2.27723,121.7067
0,10000,3.8,0.05,3,-2.17078,189.5574
0,10000,3.8,0.075,3,-1.90375,51.7807
0,10000,3.8,0.1,3,-1.83458,48.9541
0,10000,3.8,0.125,3,-1.69308,22.9885
0,10000,3.8,0.15,3,-1.5903,16.8632
0,10000,3.8,0.175,3,-1.61115,23.2278
0,10000,3.8,0.2,3,-1.52873,15.4865
0,10000,3.8,0.225,3,-1.45883,9.4652
0,10000,3.8,0.25,3,-1.43745,7.6576
0,10000,3.8,0.275,3,-1.40033,6.2008
0,10000,3.8,0.3,3,-1.31216,1.6803
0,10000,3.8,0.325,3,-1.36254,6.3519
0,10000,3.8,0.35,3,-1.31676,3.1941
0,10000,3.8,0.375,3,-1.27849,2.9441
0,10000,3.8,0.4,3,-1.30709,4.7139
0,10000,3.8,0.425,3,-1.2928,4.8994
0,10000,3.8,0.45,3,-1.21776,1.9822
0,10000,3.8,0.475,3,-1.24552,2.7368
0,10000,3.8,0.5,3,-1.21701,2.3047
0,10000,3.9,0.0,3,-2.63265,907.0318
0,10000,3.9,0.025,3,-2.43908,479.0114
0,10000,3.9,0.05,3,-2.04912,101.0003
0,10000,3.9,0.075,3,-2.02818,113.4095
0,10000,3.9,0.1,3,-1.70891,21.3692
0,10000,3.9,0.125,3,-1.76934,45.6462
0,10000,3.9,0.15,3,-1.64884,25.3059
0,10000,3.9,0.175,3,-1.58347,18.7484
0,10000,3.9,0.2,3,-1.40976,3.5872
0,10000,3.9,0.225,3,-1.42776,2.0113
0,10000,3.9,0.25,3,-1.46091,9.7181
0,10000,3.9,0.275,3,-1.42459,7.9899
0,10000,3.9,0.3,3,-1.32769,1.7677
0,10000,3.9,0.325,3,-1.37298,5.748
0,10000,3.9,0.35,3,-1.34708,4.8006
0,10000,3.9,0.375,3,-1.24239,0.9614
0,10000,3.9,0.4,3,-1.28536,4.0066
0,10000,3.9,0.425,3,-1.29608,4.4139
0,10000,3.9,0.45,3,-1.23857,2.011
0,10000,3.9,0.475,3,-1.21691,1.9459
0,10000,3.9,0.5,3,-1.18583,0.6188
0,10000,4.0,0.0,3,-2.15409,492.1243
0,10000,4.0,0.025,3,-2.37492,386.4135
0,10000,4.0,0.05,3,-2.14695,135.7563
0,10000,4.0,0.075,3,-1.92056,65.5581
0,10000,4.0,0.1,3,-1.71837,24.303
0,10000,4.0,0.125,3,-1.70491,27.8063
0,10000,4.0,0.15,3,-1.6882,30.5776
0,10000,4.0,0.175,3,-1.58512,15.6065
0,10000,4.0,0.2,3,-1.54865,12.6615
0,10000,4.0,0.225,3,-1.49916,8.8595
0,10000,4.0,0.25,3,-1.42136,5.7356
0,10000,4.0,0.275,3,-1.43215,8.4049
0,10000,4.0,0.3,3,-1.40563,5.9553
0,10000,4.0,0.325,3,-1.32865,3.7091
0,10000,4.0,0.35,3,-1.36849,5.9193
0,10000,4.0,0.375,3,-1.2942,3.3164
0,10000,4.0,0.4,3,-1.25581,2.1931
0,10000,4.0,0.425,3,-1.26527,2.4915
0,10000,4.0,0.45,3,-1.24144,2.4914
0,10000,4.0,0.475,3,-1.2991,4.5815
0,10000,4.0,0.5,3,-1.257,3.2172
0,10000,3.0,0.0,4,-1.89032,319.3742
0,10000,3.0,0.025,4,-2.28566,411.7255
0,10000,3.0,0.05,4,-1.99204,91.8082
0,10000,3.0,0.075,4,-1.88468,72.8212
0,10000,3.0,0.1,4,-1.77499,43.0429
0,10000,3.0,0.125,4,-1.62706,23.324
0,10000,3.0,0.15,4,-1.62916,23.2626
0,10000,3.0,0.175,4,-1.49364,10.1909
0,10000,3.0,0.2,4,-1.48641,11.4566
0,10000,3.0,0.225,4,-1.47111,12.6432
0,10000,3.0,0.25,4,-1.38525,6.193
0,10000,3.0,0.275,4,-1.35588,7.1155
0,10000,3.0,0.3,4,-1.32755,4.1021
0,10000,3.0,0.325,4,-1.31999,4.5811
0,10000,3.0,0.35,4,-1.3029,4.1723
0,10000,3.0,0.375,4,-1.2572,2.6723
0,10000,3.0,0.4,4,-1.26654,4.2762
0,10000,3.0,0.425,4,-1.20674,1.3167
0,10000,3.0,0.45,4,-1.23619,3.1688
0,10000,3.0,0.475,4,-1.16751,0.8382
0,10000,3.0,0.5,4,-1.16409,1.6047
0,10000,3.1,0.0,4,-2.07105,458.5949
0,10000,3.1,0.025,4,-2.34933,501.4965
0,10000,3.1,0.05,4,-2.12229,140.6605
0,10000,3.1,0.075,4,-1.84418,60.9248
0,10000,3.1,0.1,4,-1.81886,64.0845
0,10000,3.1,0.125,4,-1.66149,28.3694
0,10000,3.1,0.15,4,-1.55546,13.8285
0,10000,3.1,0.175,4,-1.51045,12.6303
0,10000,3.1,0.2,4,-1.45622,10.2999
0,10000,3.1,0.225,4,-1.49441,13.68
0,10000,3.1,0.25,4,-1.42825,10.2737
0,10000,3.1,0.275,4,-1.33884,4.6987
0,10000,3.1,0.3,4,-1.3376,4.9291
0,10000,3.1,0.325,4,-1.31593,4.3667
0,10000,3.1,0.35,4,-1.32183,5.7398
0,10000,3.1,0.375,4,-1.25785,3.8566
0,10000,3.1,0.4,4,-1.23156,2.2356
0,10000,3.1,0.425,4,-1.22261,2.7832
0,10000,3.1,0.45,4,-1.2067,2.0529
0,10000,3.1,0.475,4,-1.20565,1.7297
0,10000,3.1,0.5,4,-1.17255,1.3704
0,10000,3.2,0.0,4,-1.88848,322.8575
0,10000,3.2,0.025,4,-2.35989,352.6043
0,10000,3.2,0.05,4,-2.06769,156.1853
0,10000,3.2,0.075,4,-1.85772,57.6267
0,10000,3.2,0.1,4,-1.74989,39.1322
0,10000,3.2,0.125,4,-1.70763,36.7644
0,10000,3.2,0.15,4,-1.54423,11.9391
0,10000,3.2,0.175,4,-1.55554,16.0951
0,10000,3.2,0.2,4,-1.46438,8.599
0,10000,3.2,0.225,4,-1.38873,3.811
0,10000,3.2,0.25,4,-1.37359,5.7152
0,10000,3.2,0.275,4,-1.35775,5.5213
0,10000,3.2,0.3,4,-1.34448,5.1917
0,10000,3.2,0.325,4,-1.28182,1.5925
0,10000,3.2,0.35,4,-1.27816,3.7657
0,10000,3.2,0.375,4,-1.29051,3.9327
0,10000,3.2,0.4,4,-1.2895,4.418
0,10000,3.2,0.425,4,-1.23878,2.9015
0,10000,3.2,0.45,4,-1.21591,2.3676
0,10000,3.2,0.475,4,-1.20838,2.0323
0,10000,3.2,0.5,4,-1.20721,2.5434
0,10000,3.3,0.0,4,-1.99382,400.9621
0,10000,3.3,0.025,4,-2.3554,327.1235
0,10000,3.3,0.05,4,-2.12345,144.2191
0,10000,3.3,0.075,4,-1.85762,65.597
0,10000,3.3,0.1,4,-1.76687,43.2453
0,10000,3.3,0.125,4,-1.6141,22.1748
0,10000,3.3,0.15,4,-1.57081,14.3519
0,10000,3.3,0.175,4,-1.52816,14.7617
0,10000,3.3,0.2,4,-1.45569,8.2368
0,10000,3.3,0.225,4,-1.44033,8.8762
0,10000,3.3,0.25,4,-1.36859,4.6724
0,10000,3.3,0.275,4,-1.34434,3.0956
0,10000,3.3,0.3,4,-1.3254,4.0582
0,10000,3.3,0.325,4,-1.30011,2.4463
0,10000,3.3,0.35,4,-1.30385,3.8945
0,10000,3.3,0.375,4,-1.27545,2.293
0,10000,3.3,0.4,4,-1.20705,1.8907
0,10000,3.3,0.425,4,-1.2509,3.401
0,10000,3.3,0.45,4,-1.24386,3.6417
0,10000,3.3,0.475,4,-1.20271,2.2989
0,10000,3.3,0.5,4,-1.14985,1.1782
0,10000,3.4,0.0,4,-2.07783,435.7456
0,10000,3.4,0.025,4,-2.35926,476.1355
0,10000,3.4,0.05,4,-1.96958,116.361
0,10000,3.4,0.075,4,-1.97784,105.2955
0,10000,3.4,0.1,4,-1.66905,16.8129
0,10000,3.4,0.125,4,-1.68896,30.7809
0,10000,3.4,0.15,4,-1.57116,17.5255
0,10000,3.4,0.175,4,-1.56816,18.3228
0,10000,3.4,0.2,4,-1.51622,11.168
0,10000,3.4,0.225,4,-1.48189,11.8273
0,10000,3.4,0.25,4,-1.43902,9.398
0,10000,3.4,0.275,4,-1.33473,3.7087
0,10000,3.4,0.3,4,-1.35598,6.5864
0,10000,3.4,0.325,4,-1.30818,4.8814
0,10000,3.4,0.35,4,-1.29202,3.2165
0,10000,3.4,0.375,4,-1.29121,4.1703
0,10000,3.4,0.4,4,-1.22891,2.5728
0,10000,3.4,0.425,4,-1.27791,3.717
0,10000,3.4,0.45,4,-1.24421,2.6432
0,10000,3.4,0.475,4,-1.17795,1.7394
0,10000,3.4,0.5,4,-1.22924,2.1437
0,10000,3.5,0.0,4,-1.606,159.2419
0,10000,3.5,0.025,4,-2.39903,368.2216
0,10000,3.5,0.05,4,-2.04425,141.825
0,10000,3.5,0.075,4,-1.8869,68.5511
0,10000,3.5,0.1,4,-1.69847,32.1039
0,10000,3.5,0.125,4,-1.73449,36.2801
0,10000,3.5,0.15,4,-1.54583,12.1686
0,10000,3.5,0.175,4,-1.48146,8.0396
0,10000,3.5,0.2,4,-1.48038,7.7557
0,10000,3.5,0.225,4,-1.44645,5.9557
0,10000,3.5,0.25,4,-1.38897,5.6019
0,10000,3.5,0.275,4,-1.48879,13.417
0,10000,3.5,0.3,4,-1.2562,0.99
0,10000,3.5,0.325,4,-1.3197,4.4029
0,10000,3.5,0.35,4,-1.34274,5.9443
0,10000,3.5,0.375,4,-1.30246,4.3888
0,10000,3.5,0.4,4,-1.25237,2.1353
0,10000,3.5,0.425,4,-1.21284,1.1504
0,10000,3.5,0.45,4,-1.18623,0.5115
0,10000,3.5,0.475,4,-1.24025,2.8582
0,10000,3.5,0.5,4,-1.20454,2.2434
0,10000,3.6,0.0,4,-2.20401,370.9425
0,10000,3.6,0.025,4,-2.36521,391.5633
0,10000,3.6,0.05,4,-2.19398,220.9435
0,10000,3.6,0.075,4,-1.91491,73.1091
0,10000,3.6,0.1,4,-1.68306,27.7013
0,10000,3.6,0.125,4,-1.66764,22.4509
0,10000,3.6,0.15,4,-1.60301,18.3841
0,10000,3.6,0.175,4,-1.54027,13.3918
0,10000,3.6,0.2,4,-1.49833,10.5763
0,10000,3.6,0.225,4,-1.40613,6.6436
0,10000,3.6,0.25,4,-1.4512,10.931
0,10000,3.6,0.275,4,-1.35694,4.3618
0,10000,3.6,0.3,4,-1.39376,5.1748
0,10000,3.6,0.325,4,-1.34754,3.1997
0,10000,3.6,0.35,4,-1.29792,3.8849
0,10000,3.6,0.375,4,-1.28465,3.1331
0,10000,3.6,0.4,4,-1.2511,2.6165
0,10000,3.6,0.425,4,-1.23977,2.4298
0,10000,3.6,0.45,4,-1.24467,3.3861
0,10000,3.6,0.475,4,-1.23027,2.5648
0,10000,3.6,0.5,4,-1.24244,2.9234
0,10000,3.7,0.0,4,-2.23364,500.2506
0,10000,3.7,0.025,4,-2.41207,448.4067
0,10000,3.7,0.05,4,-2.22165,240.4435
0,10000,3.7,0.075,4,-1.86675,59.465
0,10000,3.7,0.1,4,-1.79017,48.7816
0,10000,3.7,0.125,4,-1.70151,27.7566
0,10000,3.7,0.15,4,-1.55863,10.2831
0,10000,3.7,0.175,4,-1.60756,21.1523
