patent_id,date,filing_date,country,longitude,latitude,cpc,type,title,assignee,person,first,second,inventors,loc,cites,birth,death
9447667,2016-09-20,2014-06-12,CA,-113.818184,52.269741,"E21B43/24,E21B43/164,F22B27/00,F22B1/1853,E21B36/02,E21B34/06,E21B43/30,E21B43/2408,E21B43/2406",utility,"Apparatus, system, and method for controlling combustion gas output in direct steam generation for oil recovery",Quinn Solutions Inc.,fl:pa_ln:cochrane-1,Patrick,Cochrane,[],5837b0cd-16c8-11ed-9b5f-1234bde3cd05,"3354958,4935874,4211071,4337619,7814867,4589488,6135063,4589488,6135063",2014-06-12,0-0-0
9447669,2016-09-20,2015-11-27,US,-98.495132,29.424601,"E21B47/06,E21B49/00,E21B47/07,E21B43/003,E21B49/08,E21B49/0875,E21B43/25,E21B28/00,E21B43/162,E21B47/00",utility,Pulsed acoustic impact for facilitation of oil and gas extracting,,fl:ye_ln:levitov-1,Yevgeny,Levitov,[],4cc237bf-16c8-11ed-9b5f-1234bde3cd05,"7628202,6227293,7318471,5595243,9004165,8881807,9228419",2015-11-27,0-0-0
9447674,2016-09-20,2013-05-16,US,-95.367706,29.758938,"E21B43/26,E21B43/16,E21B43/34,C09K8/52,E21B43/40,E21B43/38",utility,In-situ method and system for removing heavy metals from produced fluids,Chevron U.S.A. Inc.,fl:su_ln:yean-1,Sujin,Yean,[],4e49a0a0-16c8-11ed-9b5f-1234bde3cd05,"4752397,3083764,5336835,4880527,5407009,5961821,7775278,7037474,4708853,3873581,6475451,4094098,7744763,6906398,4578195,7666318,4167481,4709118,5202301,6866048,4678584,5304693,4149598,5107060,6403044,4551237,4981577,4230486,4028236,7591944,6268543,5037552,4094777,5034203,4985389,7093655,4151077,4108769,6350372,4877515,6685824,4354942,5238488,6960291,4619744,4336237,4902662,5360632,5173286,4876025,6521131,4133755,5110480,4915818,4338288,6521131,4133755,5110480,4915818,4338288",2013-05-16,0-0-0
9447675,2016-09-20,2013-05-16,US,-95.367706,29.758938,"E21B43/34,E21B43/40,C09K8/52,E21B43/38,E21B43/16,E21B43/26",utility,In-situ method and system for removing heavy metals from produced fluids,Chevron U.S.A. Inc.,fl:su_ln:yean-1,Sujin,Yean,[],4e49a0a0-16c8-11ed-9b5f-1234bde3cd05,"4028236,6685824,4880527,4230486,3083764,5173286,4354942,5360632,4902662,4678584,4877515,7037474,4094098,5407009,4981577,7744763,4551237,4619744,6350372,4094777,4149598,4708853,6403044,4876025,6960291,4985389,6906398,6866048,7775278,4133755,4578195,7666318,4752397,6521131,6475451,5202301,4915818,4167481,4151077,5034203,5037552,5961821,5110480,5107060,6268543,4709118,5304693,4108769,4338288,4336237,7093655,7591944,5336835,3873581,5238488,5238488",2013-05-16,0-0-0
9453399,2016-09-27,2014-08-13,US,-114.98262,36.030113,"Y02P90/70,E21B43/26,E21B43/2605,E21B43/164,E21B41/0064,E21B43/006,Y02C20/40",utility,Method and apparatus for using pressure cycling and cold liquid CO2 for releasing natural gas from coal and shale formations,,fl:be_ln:enis-1,Ben M.,Enis,[],c3fde859-16c7-11ed-9b5f-1234bde3cd05,"3205944,5861051,5147111,8839875,3664422,6572680,2016815,2645291,5417286,5464061,3765488,3384416,7264049,3396107,3108636,3842910,4374545,4701270,3368627,8833474,5724805,3310112,3623552,3954626,4043395,4513821,6412559,4513821,6412559",2014-08-13,0-0-0
9458375,2016-10-04,2014-07-08,US,-104.761253,39.518448,"E21B49/00,C09K8/582,Y02E50/30,E21B43/006,C09K8/86,C12N1/26,C12P5/023,E21B43/168,E21B43/16",utility,Chemical amendments for the stimulation of biogenic gas generation in deposits of carbonaceous material,Transworld Technologies Inc.,fl:ro_ln:pfeiffer-3,Robert S.,Pfeiffer,[],d2cd0ffd-16c7-11ed-9b5f-1234bde3cd05,"4358537,2807570,5500123,5490634,3340930,4666605,4969130,4845034,6210955,3640846,6143534,5630942,5360064,2413278,4522261,3724542,7977282,5763736,5350684,3826308,4481293,4358535,5076927,4799545,6265205,3185216,5854032,5081023,5516971,5424195,5821111,5723597,4450908,5100553,5695641,4906575,5593886,3800872,5885825,6859880,8770282,2907389,5297625,5163510,4424064,4416332,5551515,5155042,5083611,5928864,3006755,5597730,5492828,3637686,2660550,6420594,2641566,5327967,4184547,5510033,5341875,5250427,4826769,6758270,7696132,4349633,5087558,8092559,RE31347,4386159,4562156,5363913,5368099,4475590,4640767,3332487,4743383,6543535,5766929,5340376,5044435,5083610,4883753,4329428,1990523,5670345,2975835,4610302,2659659,5858766,4914024,5783081,3982995,4446919,5593888,6348639,3437654,4300632,5919696,5560737,4905761,6090593,5538530,4579562,4316961,4971151,5955262,4947932,4678033,6202051,6340581,5955261,6795922,4316961,4971151,5955262,4947932,4678033,6202051,6340581,5955261,6795922",2014-07-08,0-0-0
9458685,2016-10-04,2011-08-25,US,-95.504684,30.17342,"E21B47/01,E21B23/00,E21B43/16,E21B47/09",utility,Apparatus and method for controlling a completion operation,"BAKER HUGHES, LLC",fl:si_ln:huval-1,Sidney D.,Huval,[],b939a572-16c7-11ed-9b5f-1234bde3cd05,,2011-08-25,0-0-0
9458687,2016-10-04,2012-12-20,DK,12.081925,55.643345,"E21B43/003,E21B43/116,E21B43/281,E21B43/16,E21B28/00,E21B43/25,E21B47/13,E21B47/10",utility,Stimulation method,Welltec A/S,fl:jr_ln:hallundbk-1,Jørgen,Hallundbæk,[],2119b6bf-16c8-11ed-9b5f-1234bde3cd05,"6268911,6065538",2012-12-20,0-0-0
9458707,2016-10-04,2012-12-03,US,-95.537727,29.618565,"E21B21/062,E21B43/164,E21B43/166,Y10T137/86027,Y02P90/70",utility,Injection system for enhanced oil recovery,Dow Global Technologies LLC,fl:aa_ln:sanders-1,Aaron W.,Sanders,[],db9fa2c2-16c7-11ed-9b5f-1234bde3cd05,"6686438,3830472,6702011,5632865,3065790,5789505,7137569,5358046,5566760,5033547,6318464,4763730,6318464,4763730",2012-12-03,0-0-0
9458709,2016-10-04,2012-12-28,US,-95.367706,29.758938,"E21B43/168,E21B43/164,E21B43/2401,Y02P90/70,E21B43/2403",utility,Heavy oil production with EM preheat and gas injection,Harris Corporation,fl:da_ln:sultenfuss-1,Daniel R.,Sultenfuss,[],4e49a0a0-16c8-11ed-9b5f-1234bde3cd05,"3106244,4148359,4148359",2012-12-28,0-0-0
9464516,2016-10-11,2010-10-29,US,-95.367706,29.758938,"E21B43/16,B01D2311/2649,B01D61/08,E21B43/40,B01D2311/04,E21B43/20,B01D61/027",utility,Water injection systems and methods,SHELL OIL COMPANY,fl:su_ln:ayirala-1,Subhash Chandra Bose,Ayirala,[],4e49a0a0-16c8-11ed-9b5f-1234bde3cd05,"7093663,7455109,7144511",2010-10-29,0-0-0
9464512,2016-10-11,2012-08-03,US,-95.697166,29.96911,"E21B43/25,E21B47/002,E21B43/16,E21B47/10",utility,Methods for fluid monitoring in a subterranean formation using one or more integrated computational elements,"Halliburton Energy Services, Inc.",fl:ni_ln:kalia-1,Nitika,Kalia,[],d22da190-16c7-11ed-9b5f-1234bde3cd05,"9182355,9222348,9176052,9206386,8253619,7697141,9019501,9182282,9142002,7834999,9013698,7789171,8908165,8823939,5680900,9074990,9103720,7123844,9222892,9170154,7623233,6016191,7911605,6729400,5110744,5540825,9170208,5186255,8941046,6755978,5996690,8879053,5431227,7920258,8345234,6880566,7875455,7834312,8547556,8960294,9103767,8997860,7671973,9261461,8619256,5737076,7236237,6268911,6529276,9080943,9013702,8780352,9103716,8912477,6198531,9080943,9013702,8780352,9103716,8912477,6198531",2012-08-03,0-0-0
9464506,2016-10-11,2012-05-02,US,-95.537727,29.618565,"E21B2200/06,E21B34/06,E21B34/14,E21B34/103,E21B43/16,E21B43/26,E21B34/102,E21B34/063",utility,Sliding sleeve valve and method for fluid treating a subterranean formation,PACKERS PLUS ENERGY SERVICES INC.,fl:ro_ln:coon-3,Robert,Coon,[],db9fa2c2-16c7-11ed-9b5f-1234bde3cd05,"7134505,8167047,6907936,7861774,7703510,7350582,7108067,7431091,7762333,7748460,4928772,7543634,7543634",2012-05-02,0-0-0
9464223,2016-10-11,2014-03-14,US,-95.504684,30.17342,"C09K8/36,C09K8/40,C09K8/26,C09K8/42,C09K8/584,C09K8/602,C09K8/62,E21B43/16",utility,Methods and compositions for use in oil and/or gas wells,"Flotek Chemistry, LLC",fl:la_ln:champagne-2,Lakia M.,Champagne,[],b939a572-16c7-11ed-9b5f-1234bde3cd05,"7727936,8242059,8517100,8053396,7547665,3347789,7833943,6302209,7615516,8220546,7231976,4844756,7931088,8383560,8524643,8148303,4360061,7468402,7134496,8349771,8865632,8293687,7976241,7552771,4650000,5925233,5741502,6911417,7886824,6486115,8453741,8517104,6110885,6260621,8091646,8100190,5652200,5707940,5076954,4233165,8431620,8684079,5975206,4206809,5697458,7559369,7677311,8403051,8357639,5676763,7655603,6800593,5990072,8415279,6228830,7533723,7514391,7543646,7514390,7544639,6984610,5665689,5977032,3850248,6770603,7205262,7392844,8235120,7621334,7838467,7730958,5874386,5762138,7960315,8206062,8231947,7727937,5008026,5811383,4414128,7543644,8356667,8499832,7906464,7851414,7857051,6818595,7960314,4005020,7971659,3060210,8091645,5034140,7021378,3760881,5830831,7712534,5604195,5247995,8342241,7581594,8091644,6173776,5587354,8372789,6939832,6613720,7825073,6090754,7622436,3483923,7902123,6364020,4472291,7998911,7380606,6593279,7846877,4276935,7992656,6046140,7407915,6112814,8053397,8413721,3710865,4511488,5310002,7989404,7855168,7910524,6793025,5587357,7963720,7481273,7687439,3368624,8057682,7205264,6191090,8551926,7893010,8043996,5356482,7709421,6165946,5095989,5083613,5784386,6729402,5567675,5996692,8592350,3756319,8183182,8207096,6581687,6914040,4842776,8210263,8404623,3919411,5217531,8227382,3047062,8778850,5858928,5154754,3919411,5217531,8227382,3047062,8778850,5858928,5154754",2014-03-14,0-0-0
9464507,2016-10-11,2013-10-11,US,-95.456055,30.311874,"E21B2200/06,E21B34/102,E21B34/10,E21B43/25,E21B34/14,E21B33/14,E21B43/162,E21B43/2406,E21B43/14",utility,Casing valves system for selective well stimulation and control,"Welldynamics, Inc.",fl:ti_ln:tips-1,Timothy R.,Tips,[],ddf15faf-16c7-11ed-9b5f-1234bde3cd05,"7478676,7604055,2512226,5872876,4967845,7950461,4603741,6659186,7377321,7861788,7273106,4949788,6761219,6488082,7387165,6729393,7849920,7306043,7331398,6397949,7690432,6568481,7267172,5676208,5676208",2013-10-11,0-0-0
9469804,2016-10-18,2013-11-25,MX,-99.133171,19.432631,"C09K8/594,C09K8/584,E21B43/16",utility,Foaming composition with wettability modifying and corrosion inhibitory properties for high temperature and ultra-high salinity,INSTITUTO MEXICANO DEL PETROLEO,fl:ra_ln:hernandezaltamirano-1,Raul,Hernandez Altamirano,[],932fc444-16c8-11ed-9b5f-1234bde3cd05,"7134497,4607695,7104327,5084210,6828281,7373977,5911981,4836283,8105987,6303079,4039336,5273682,7407916,5295540,5542474,4900458,7629299,7287594,3939911,4270607,6475431,6521028,5049311,8287640,4703797,5785895,5275744,5785895,5275744",2013-11-25,0-0-0
9470077,2016-10-18,2011-06-28,FR,2.44331,44.928543,"C09K8/594,E21B43/164,C09K8/592,E21B41/0064,E21B43/243,E21B43/168,E21B43/385,E21B43/40,Y02C20/40",utility,In situ combustion process with reduced CO2 emissions,STATOIL ASA,fl:pe_ln:paurola-1,Pentti,Paurola,[],4653f96a-16c8-11ed-9b5f-1234bde3cd05,"4649997,4498537,4532991,4818370,4410042,4691771,9163491,5456315,4415031,7882893,5868202,3032102",2011-06-28,0-0-0
9470080,2016-10-18,2014-03-12,US,-73.754967,42.651165,"E21B43/40,E21B43/385,E21B43/16,E21B43/162",utility,Method and system for recovering oil from an oil-bearing formation,General Electric Company,fl:ha_ln:kommepalli-1,Hareesh Kumar Reddy,Kommepalli,[],62d68a7b-16c8-11ed-9b5f-1234bde3cd05,"7901578,7600567,7368058,8083948,8439111,6303037,7972514,7455109,7410581,7726398,4397661",2014-03-12,0-0-0
9475981,2016-10-25,2014-07-14,US,-95.367706,29.758938,"C09K8/685,C09K8/887,E21B43/25,E21B43/16,C09K8/92,C09K8/90,C09K8/03,C09K8/706",utility,Fluid viscosity control,Schlumberger Technology Corporation,fl:pa_ln:abivin-1,Patrice,Abivin,[],4e49a0a0-16c8-11ed-9b5f-1234bde3cd05,"6703352,5264475,4168299,4961466,3730272,6498988,6506710,6482866,6239183,5972850,3692676,4889563,7303018,7303018",2014-07-14,0-0-0
9476291,2016-10-25,2013-03-25,CA,-114.06546,51.046097,"E21B43/2406,E21B43/16,E21B43/168",utility,Method of controlling growth and heat loss of an in situ gravity drainage chamber formed with a condensing solvent process,N-Solv Corporation,fl:jo_ln:nenniger-1,John,Nenniger,[],7c45cd39-16c8-11ed-9b5f-1234bde3cd05,"6883607,7363973,3822748,5899274,6318464,8434551,7727766,7514041,5771973,4488598,5860475",2013-03-25,0-0-0
9481834,2016-11-01,2014-03-07,US,-95.417267,30.079882,"C10G21/00,E21B43/40,C10G70/06,C10G21/28,C10G7/02,C10G21/16,C10G70/045,C10G31/00,E21B43/164,C10G21/06,B01D3/146",utility,Carbon dioxide fractionalization process,"Pilot Energy Solutions, LLC",fl:er_ln:prim-1,Eric,Prim,[],cddcf1ae-16c7-11ed-9b5f-1234bde3cd05,"8709215,8816148,7565815,4854955,5555748,6945075,6244070,5771712,4322225,6889523,7210311,5064525,5799507,6182469,6755965,5983664,7191617,4557911,7152430,6526777,6915662,7631516,7777088,4428829,7010937,5890378,7155931,5275005,4130403,H000825,4563202,6742358,4869740,5568737,5779507,RE44462,7204100,4889545,7216507,5881569,5114451,4459142,RE44462,7204100,4889545,7216507,5881569,5114451,4459142",2014-03-07,0-0-0
9482079,2016-11-01,2013-08-30,US,-95.824394,29.785786,"E21B43/16,E21B43/25,C09K8/66",utility,Determining acid injection treatment parameters,"Halliburton Energy Services, Inc.",fl:we_ln:li-152,Weiming,Li,[],d803920d-16c7-11ed-9b5f-1234bde3cd05,"6749022,6196318,6207620",2013-08-30,0-0-0
9488040,2016-11-08,2014-09-08,CA,-114.06546,51.046097,E21B43/16,utility,Cyclic solvent hydrocarbon recovery process using an advance-retreat movement of the injectant,ExxonMobil Upstream Research Company,fl:ta_ln:chakrabarty-2,Tapantosh,Chakrabarty,[],7c45cd39-16c8-11ed-9b5f-1234bde3cd05,"4008764,5771973,5025863,6318464,3954141,5674816,5407009,4819724,2412765,6039116,5607016,6405799,5725054,5725054",2014-09-08,0-0-0
9488041,2016-11-08,2016-03-07,US,-95.504684,30.17342,"E21B41/02,E21B43/16,E21B37/06",utility,System for chemical treatment of a subsurface wellbore,"Pro-Ject Chemicals, Inc.",fl:ro_ln:ayres-1,Robert N.,Ayres,[],b939a572-16c7-11ed-9b5f-1234bde3cd05,"9284822,4919595,4394090,7721806",2016-03-07,0-0-0
9493993,2016-11-15,2015-06-10,US,-96.323257,31.877165,"E21B17/16,E21B7/046,E21B17/04,E21B17/00,E21B43/16",utility,Work string and method of completing long lateral well bores,"PTECH Drilling Tubulars, LLC",fl:ll_ln:dallas-1,Lloyd Murray,Dallas,[],d0d35100-16c7-11ed-9b5f-1234bde3cd05,"5908212,5148876,5743301,5853199,4987961,4811800,6012744,8539807,5379625,8915310",2015-06-10,0-0-0
9494023,2016-11-15,2013-04-15,NL,5.478633,51.439262,"E21B41/0092,E21B43/16,G01V9/00",utility,Nano-sensors for oil and gas reservoir characterization,Nederlandse Organisatie voor toegepast-natuurwetenschappelijk onderzoek TNO,fl:da_ln:turkenburg-1,Daniël H.,Turkenburg,[],789bce50-16c8-11ed-9b5f-1234bde3cd05,"7534489,6322901",2013-04-15,0-0-0
9499842,2016-11-22,2014-11-04,US,-75.696594,39.787613,"C12N1/205,C12N1/20,E21B43/16,C12P7/64,C12R2001/01,C09K8/60,C09K8/582",utility,Altering the interface of hydrocarbon-coated surfaces,E. I. DU PONT DE NEMOURS AND COMPANY,fl:ed_ln:hendrickson-1,Edwin R.,Hendrickson,[],02c5b555-16c8-11ed-9b5f-1234bde3cd05,"6719902,6244346,6087155,6245235,7776795,6923914,4717653,7740063,6150155,6573087,6350605,6110372,7708065,5877014,5877014",2014-11-04,0-0-0
9505970,2016-11-29,2015-05-14,US,-95.824394,29.785786,"C09K8/42,C09K8/035,C09K8/52,C09K8/602,C09K8/40,C23F11/04,E21B43/16,C09K8/74,C09K8/03,C09K8/584",utility,Methods and compositions for use in oil and/or gas wells,"Flotek Chemistry, LLC",fl:de_ln:vaughn-2,Derek,Vaughn,[],d803920d-16c7-11ed-9b5f-1234bde3cd05,"8592350,6364020,8183182,5811383,8220546,8235120,6191090,6729402,7992656,5707940,5247995,8043996,6173776,8342241,8404623,7514390,7851414,4414128,7687439,7205262,8431620,8517100,7989404,7855168,5975206,6110885,5634984,5604195,7906464,6302209,6818595,4360061,6793025,5990072,5996692,7838467,7231976,4844756,5083613,6260621,8383560,7655603,6613720,5977032,5095989,7407915,7547665,3047062,8517104,7833943,8148303,8415279,5310002,8231947,7581594,6165946,7825073,8499832,8053396,6800593,8242059,5788781,7963720,5697458,7543644,7205264,7122509,7468402,7392844,7730958,3919411,4986354,3368624,7481273,5008026,6581687,7677311,4005020,3060210,7380606,6593279,5830831,5652200,7709421,8227382,7021378,7621334,7886824,6972274,7559369,8524643,6486115,8357639,8453741,8413721,5034140,5762138,8091646,7893010,5587354,7712534,4276935,3347789,4206809,8865632,6046140,8207096,3850248,6770603,5076954,7998911,8403051,7622436,5587357,8293687,3483923,6112814,7902123,5567675,8349771,4472291,7134496,7727936,9068108,3710865,8778850,5356482,4738789,8057682,3756319,6939832,5874386,8551926,3760881,6914040,7543646,5665689,7514391,7910524,9200192,7971659,4511488,6984610,8684079,9222013,4233165,5925233,8053397,7552771,7931088,8372789,4650000,8091645,7857051,7533723,7960314,5676763,6090754,5784386,8091644,7727937,6228830,8210263,6911417,8100190,7960315,7976241,7846877,7615516,8356667,5110487,8206062,5217531,5784386,8091644,7727937,6228830,8210263,6911417,8100190,7960315,7976241,7846877,7615516,8356667,5110487,8206062,5217531",2015-05-14,0-0-0
9512759,2016-12-06,2014-02-05,IN,77.590073,12.976792,"F01N3/10,F05D2270/08,E21B43/16,Y02E20/16,E21B43/166,F02C3/34",utility,System and method for catalyst heat utilization for gas turbine with exhaust gas recirculation,ExxonMobil Upstream Research Company,fl:ve_ln:muthaiah-1,Veerappan,Muthaiah,[],68a4ea01-16c8-11ed-9b5f-1234bde3cd05,"4352269,5894720,6412302,6363709,5044932,6467270,5444971,5468270,7305817,8247462,7988750,8316784,5640840,8051638,2884758,5566756,7789944,7381393,8105559,6505567,6887069,6461147,7491250,4637792,6994491,6477859,8454350,4606721,7416137,5771867,7343742,6672863,4753666,7302801,6289677,8038773,8205455,7096942,4043395,6247315,7918906,6971242,7765810,6923915,5581998,6505683,6868677,6655150,8262343,6615576,7540150,6851413,7357857,7841186,6698412,4498288,8240153,7481048,8398757,7043898,6216459,2488911,7104319,3845196,5968349,7976803,6301889,7931888,5085274,6449954,8240142,8266913,7056482,6584775,6032465,6612291,6644041,5073105,8083474,7788897,4171349,8061120,7237385,6367258,7318317,4858428,7670135,6899859,5771868,4160640,8424282,4077206,7753972,5402847,7726114,6094916,7875402,7137623,7682597,7147461,5345756,6201029,7815892,7146969,7815873,4414334,5836164,8475160,6282901,6820428,4050239,6901760,5832712,6016658,7610752,6821501,4528811,4548034,6826912,6062026,6089855,6539716,7513100,7197880,6314721,5255506,6263659,6532745,5628182,6412278,8316665,7401577,7045553,7513099,7562529,5725054,7896105,7225623,6487863,7168488,8209192,7472550,7739864,5238395,6374591,5458481,2624172,5956937,7468173,6810673,5713206,7040400,5141049,6752620,4817387,6405536,4345426,6523349,6748004,7650744,6216549,5359847,6202574,6370870,6237339,8371100,7721543,7438744,5344307,6702570,5901547,7168265,6298654,7752850,5123248,7827778,4762543,6429020,4112676,6269882,4561245,6668541,7488857,4222240,6247316,6993916,6743829,7143572,6910335,7819951,5590518,3841382,7827794,8196413,6383461,8196387,8245493,4898001,7673685,6345493,8166766,4488865,7789159,7734408,7194869,3949548,7284362,6502383,4092095,7677309,6324867,7610759,6767527,5634329,8627643,6450256,7503948,7921633,5275552,7032388,8215105,4681678,7654320,6945052,7931731,8117825,8414694,5657631,6305929,5183232,7591866,6675579,6508209,6817187,7492054,4479484,8191361,7763163,7634915,6470682,8261823,7485761,7611681,5142866,7763227,4236378,7980312,8062617,4204401,7926292,7566394,7097925,7520134,6969123,5992388,5325660,6745573,5724805,4684465,7614352,5361586,7631493,5819540,6082093,7690204,7674443,7762084,7313916,8424601,6805483,7644573,5332036,5490378,6035641,6826913,6939130,6622470,6622645,7124589,7655071,8409307,7217303,7299868,4543784,7011154,8567200,8074439,8220268,4651712,4895710,4602614,6722436,3643430,6946419,8046986,7594386,5457951,7482500,6838071,6170264,8388919,4253301,6301888,7943097,4577462,8453462,7909898,4946597,7846401,6742506,8220248,8245492,6694735,8117846,7874140,7143606,5295350,6823852,7490472,5638675,8266883,7942003,7824179,5388395,8038746,8133298,6732531,8001789,5680764,7059152,7536252,7922871,5265410,8257476,7498009,7506501,7152409,8372251,8127936,7955403,7074033,4344486,6772583,8453583,7536873,8377184,7185497,7673454,6283087,7789658,7934926,6148602,7104784,3631672,6945087,6256976,6183241,6253555,6598398,6256994,6606861,4018046,4976100,8110012,6981358,8453461,8047007,5740786,4224991,7065953,5154596,8097230,7467942,8065874,6418725,6484503,7966822,5937634,7753039,6079974,8127937,7985399,6684643,6993901,4434613,4271664,6904815,6945029,7635408,6790030,8167960,8038416,5709077,5743079,8347600,7053128,5197289,7007487,4399652,8348551,7695703,5930990,7137256,5304362,8337613,6484507,6230103,5195884,6412559,7410525,6374594,4117671,7148261,7906304,6886334,7493769,8397482,7914764,6637183,5098282,7882692,6209325,8539749,7931712,8616294,5135387,7089743,7717173,7845406,8176982,7654330,7895822,7363764,5271905,5715673,7010921,7861511,7481275,6298652,5950417,4653278,7183328,4445842,7077199,4380895,7363756,7434384,8226912,6945089,5542840,4569310,6266954,6248794,8080225,7503178,8201402,6360528,7523603,4066214,7562519,5924275,6202400,3705492,4101294,6101983,5974780,6298664,4165609,7299619,8101146,8436489,8206669,4435153,7942008,8225600,5584182,7793494,6988549,8036813,7752848,6499990,6725665,7802434,6598402,4613299,8029273,4480985,6332313,8191360,7874350,6731501,7691788,7516626,7886522,8127558,7749311,7681394,6615589,5850732,5147111,8268044,8065870,6907737,5355668,7637093,7015271,6276171,6598399,4442665,5084438,8220247,7065972,5839283,7559977,5014785,7162875,6824710,8281596,4498289,7043920,5685158,5765363,6202442,5572862,6745624,7353655,7618606,6389814,7574856,7305831,8377401,5394688,6813889,4085578,7914749,7691788,7516626,7886522,8127558,7749311,7681394,6615589,5850732,5147111,8268044,8065870,6907737,5355668,7637093,7015271,6276171,6598399,4442665,5084438,8220247,7065972,5839283,7559977,5014785,7162875,6824710,8281596,4498289,7043920,5685158,5765363,6202442,5572862,6745624,7353655,7618606,6389814,7574856,7305831,8377401,5394688,6813889,4085578,7914749",2014-02-05,0-0-0
9512704,2016-12-06,2014-12-24,US,-95.367706,29.758938,"C09K8/62,E21B43/16,C09K8/584,E21B43/26,E21B43/20",utility,Methods of producing hydrocarbons from a wellbore utilizing optimized high-pressure water injection,STATOIL GULF SERVICES LLC,fl:ma_ln:dawson-18,Matthew A.,Dawson,[],4e49a0a0-16c8-11ed-9b5f-1234bde3cd05,,2014-12-24,0-0-0
9518209,2016-12-13,2013-09-03,US,-95.824394,29.785786,"C09K8/685,C09K8/905,C09K8/08,C09K8/514,E21B43/16,C09K8/725,C09K8/512,C09K8/5758,C09K8/887,C09K8/426,C09K8/20,E21B21/062,C09K8/5756",utility,Solids free gellable treatment fluids,"Halliburton Energy Services, Inc.",fl:pu_ln:gamage-1,Pubudu H.,Gamage,[],d803920d-16c7-11ed-9b5f-1234bde3cd05,"7407008,4609476,6986391,8450252,4555269",2013-09-03,0-0-0
9518211,2016-12-13,2014-01-15,DE,9.056571,47.817799,"C09K8/58,E21B43/16,C09K8/265",utility,Method for recovering oil,BASF SE,fl:ri_ln:kimura-2,Riichiro,Kimura,[],1aea240f-16c8-11ed-9b5f-1234bde3cd05,"5910467,5045212,7652074,6068054,6086830,8044014,8408299,7338924,4160742,4938876,7652073,6988550,5855243,4686066,6077400,5927404,6734144,7186673,7186673",2014-01-15,0-0-0
9518446,2016-12-13,2014-08-29,GB,-2.286382,57.154415,"E21B34/06,E21B34/10,E21B47/06,E21B2200/01,F16K5/0689,E21B43/16,F16K11/0876,E21B2200/04,E21B47/18",utility,Ball valve with sealing element,,fl:mi_ln:reid-8,Michael A.,Reid,[],83ded6cf-16c8-11ed-9b5f-1234bde3cd05,"5205536,3195857,4448267,4314581,5950664,4572239,4066241,5623966,5207774,2661926,5246035,5090661,4273152,4477055,4273152,4477055",2014-08-29,0-0-0
9518449,2016-12-13,2013-10-16,US,-106.650986,35.084106,"E21B43/16,E21B41/00,G06F30/00,E21B43/20,C09K8/58",utility,Waterflooding injectate design systems and methods,Sandia Corporation,fl:pa_ln:brady-7,Patrick V.,Brady,[],cc87f4a7-16c7-11ed-9b5f-1234bde3cd05,"8439111,7987907",2013-10-16,0-0-0
9528358,2016-12-27,2012-05-10,QA,51.526421,25.285633,"C09K8/582,E21B43/20,E21B43/16",utility,Enhanced oil recovery system and a method for operating an underground oil reservoir,MAERSK OLIE OG GAS A/S,fl:so_ln:frank-2,Soren,Frank,[],1314a426-16c8-11ed-9b5f-1234bde3cd05,"4501674,5421412,4501674,5421412",2012-05-10,0-0-0
9528360,2016-12-27,2013-12-24,US,-95.184631,30.049709,"E21B43/166,E21B43/14,E21B43/11852,E21B47/06,E21B49/00,E21B47/07,E21B43/116,E21B43/119,E21B43/261,E21B43/26,E21B33/12",utility,Using a combination of a perforating gun with an inflatable to complete multiple zones in a single trip,"BAKER HUGHES, LLC",fl:ho_ln:castillo-1,Homero C.,Castillo,[],7082accb-16c8-11ed-9b5f-1234bde3cd05,"7059407,4105073,6962203,5131472,6138764,6491098,6491098",2013-12-24,0-0-0
9534473,2017-01-03,2015-12-16,US,-95.504684,30.17342,"F02C7/20,E21B43/16,F02C6/00,F02C7/052,F01D15/00,F01D15/10,F01D25/30,F05D2220/76,F02C7/055,F01D25/28,H02K7/1823,F02C3/04,F05D2240/35,E21B41/0085,E21B41/00,E21B43/26,F05D2220/32,F02C7/32",utility,Mobile electric power generation for hydraulic fracturing of subsurface geological formations,"EVOLUTION WELL SERVICES, LLC",fl:je_ln:morris-8,Jeffrey G.,Morris,[],b939a572-16c7-11ed-9b5f-1234bde3cd05,"7819209,6142878,3791682,8789601,4272224,4159180,9140110,9103193,4311395,7921914,3837179",2015-12-16,0-0-0
9534474,2017-01-03,2016-02-15,GB,-2.504458,57.051388,"E21B43/12,E21B34/04,E21B17/02,E21B43/16,E21B43/36,E21B33/035,E21B41/0007,E21B33/047,E21B33/076,E21B43/162,E21B43/166",utility,Connection system for subsea flow interface equipment,OneSubsea IP UK Limited,fl:ia_ln:donald-1,Ian,Donald,[],50dd5328-16c8-11ed-9b5f-1234bde3cd05,"6832874,6460621,6648070,6516861,9260944,7069995,6655455,4134456,5649594,4629003,5971077,6637514,5310006,6484807,4832124,6698520,8776891,5255745,7520989,6076605,7201229,5163782,5299641,7201229,5163782,5299641",2016-02-15,0-0-0
