patent_id,date,filing_date,country,longitude,latitude,cpc,type,title,assignee,person,first,second,inventors,loc,cites,birth,death
8279229,2012-10-02,2008-10-27,US,-121.955177,37.354115,"G06F2209/503,G06T1/20,G06F9/5044",utility,"System, method, and computer program product for providing access to graphics processor CPU cores, to both a graphics processor and a CPU",NVIDIA CORPORATION,fl:ra_ln:kumar-96,Ratin,Kumar,[],c1ee6332-16c7-11ed-9b5f-1234bde3cd05,,2008-10-27,0-0-0
8279213,2012-10-02,2009-12-23,US,-121.293167,38.891571,"Y02D10/00,Y02D30/50,G06F1/3228,G06F1/329,G06T1/20",utility,Synchronized media processing,Intel Corporation,fl:ni_ln:kaburlasos-1,Nikos,Kaburlasos,[],bd07ce61-16c7-11ed-9b5f-1234bde3cd05,,2009-12-23,0-0-0
8284206,2012-10-09,2007-03-14,CA,-75.690056,45.421143,"G06T2219/20,G06T1/20,G06F2209/5015,G06F8/452,G06F9/52,G06F8/451,G06F9/3887,G06F9/4881,G06F9/5038,G06T17/10,G06F2209/5017,G06F2209/5013,G06F2209/483,G06T15/005",utility,General purpose software parallel task engine,Transgaming Inc.,fl:ga_ln:state-1,Gavriel,State,[],1ab02271-16c8-11ed-9b5f-1234bde3cd05,"5202987,6480876,7747842,6434590,7587437,7522168,7633506,7633506",2007-03-14,0-0-0
8284207,2012-10-09,2008-08-29,IL,34.740376,31.833075,"G06F9/5044,G06T1/20,G06T2210/52,G09G5/397,G06T15/005,G06F2209/501,G09G5/363,G09G5/14",utility,Method of generating digital images of objects in 3D scenes while eliminating object overdrawing within the multiple graphics processing pipeline (GPPLS) of a parallel graphics processing system generating partial color-based complementary-type images along the viewing direction using black pixel rendering and subsequent recompositing  operations,"Lucid Information Technology, Ltd.",fl:re_ln:bakalash-1,Reuven,Bakalash,[],50d84804-16c8-11ed-9b5f-1234bde3cd05,"6985152,6473086,6844879,6184908,5754866,7095414,6778181,6664960,6535209,7027972,6778189,7091971,6700583,6982718,6828980,6778177,6181352,5745762,7248261,6959110,7080194,7224359,7068272,5758182,7170515,5757385,6856320,6502173,7142215,6529198,7525547,6259460,5687357,6690372,6900810,6842180,6952206,6118462,7038692,6191800,6797998,6650330,5740464,7130316,6831652,6812927,6288418,6212261,7098922,6778176,6577320,6947047,6532013,6557065,6577309,7038678,7123266,6201545,6650331,6801202,6947865,5841444,6894687,6885376,6578068,6980209,6999076,6734874,6725457,6864893,6532525,7119808,6956579,7129909,7324111,6212617,6961057,6636215,6169553,7023437,7075541,6542971,6724394,6473089,6662257,7324547,6864984,6683614,6677953,6789154,6633296,5909595,6593923,5475856,6774895,6728820,6636212,5794016,7598958,7068278,7145565,7002588,6646639,7081895,7388581,6975319,6492987,6744433,6753878,6442656,6352479,6938176,6477687,6704025,6731298,6992667,6462737,6995767,6670958,6188412,6741243,6664963,6779069,6691180,5535410,6496187,7053901,6362825,6496404,7477256,6876362,6825843,6940515,6989840,6734861,7170513,6828987,6333744,6870540,6292200,6657635,7064763,6337686,7289125,7120816,7051139,7015915,7372465,7325086,6894689,6415345,7038685,6828987,6333744,6870540,6292200,6657635,7064763,6337686,7289125,7120816,7051139,7015915,7372465,7325086,6894689,6415345,7038685",2008-08-29,0-0-0
8285551,2012-10-09,2012-03-01,US,-117.162766,32.717419,"B66B3/006,Y10S707/99933,G06F2203/0381,G06Q30/02,G06T1/20,G06Q90/20,H04L67/10,G10L15/08,G06F3/0481,G10L21/10,B66B1/3415,G06F3/01,G06F3/04842,G06F16/951,G10L13/02,G06F40/30,H04W12/068,B66B2201/463,H04W8/08,G10L15/26,G06F21/44,B66B3/00,H04L41/22,B66B1/24,G06F2203/0383,G06F3/167,G10L13/027,G10L13/00,G06F3/04886,G06F16/9535,G06Q30/0254,G06Q20/00,G06Q30/0256,H04N7/181,G06Q30/0261,G05D23/1917,G06F3/041,B66B3/002,G06F3/044,H04L12/40,G06Q30/0265,G05B15/02,G06F3/048,H04L67/02,H04W84/12,G10L25/48,G06Q30/0264,G10L2015/223,G06Q30/0251,G06F40/134,G10L15/22,G10L15/02,G06F3/0488,G10L2015/025,G10L17/22,G06F3/0482,B66B3/008,H04N7/183,G06F3/14,G06Q30/0259,H04N5/225,H04L67/01,G01C21/206,G06Q30/0252,G10L15/00,G06Q30/0266",utility,Network apparatus and methods for user information delivery,,fl:ro_ln:gazdzinski-1,Robert F.,Gazdzinski,[],1893009c-16c8-11ed-9b5f-1234bde3cd05,"5749443,5056629,5551532,5955710,6349797,6615175,5287266,6078928,6799327,5485897,5984051,6397976,6202799,6587835,5255341,7305345,6236968,6801792,5844181,6990312,6206142,7702798,6594580,6571279,5689094,4979593,6504571,6606644,4749062,6011839,5979757,3388376,5159163,6223160,6421305,5463209,5042620,6332127,5887139,6202008,4577177,5295064,5932853,5918222,6460036,6466232,5200583,4534056,6073727,5606154,7136853,6651045,4995479,6082500,6944533,4708224,6651045,4995479,6082500,6944533,4708224",2012-03-01,0-0-0
8285553,2012-10-09,2012-02-01,US,-117.162766,32.717419,"B66B3/006,G10L13/027,G06F3/0488,H04L67/01,B66B3/00,H04L12/40,B66B1/3415,G10L15/26,G06Q30/0251,G06F3/0481,G10L2015/025,G06F3/0482,G06F3/167,H04N5/225,G10L15/00,H04L67/02,G06Q30/02,H04N7/183,G10L13/02,H04W8/08,G06F3/14,G06F16/951,H04W12/068,G06Q30/0261,G06F40/30,G10L21/10,G06F3/041,G06Q90/20,G10L15/22,B66B1/24,G06F40/134,G06F16/9535,B66B3/002,G10L13/00,G10L15/02,G06F3/04886,G06T1/20,H04L67/10,G06Q30/0252,G06F21/44,G10L17/22,H04N7/181,G06Q30/0264,Y10S707/99933,G06Q30/0265,G01C21/206,G10L25/48,H04L41/22,B66B3/008,G10L15/08,G06Q30/0266,G06Q30/0256,G06F3/01,B66B2201/463,G05D23/1917,G06F3/044,G10L2015/223,G06F3/048,G06Q20/00,G06Q30/0254,H04W84/12,G05B15/02,G06F3/04842,G06Q30/0259,G06F2203/0381,G06F2203/0383",utility,Computerized information presentation apparatus,,fl:ro_ln:gazdzinski-1,Robert F.,Gazdzinski,[],1893009c-16c8-11ed-9b5f-1234bde3cd05,"6615175,6078928,5056629,7702798,5984051,6606644,3388376,5485897,7305345,5932853,6799327,5287266,6466232,6332127,6202008,6202799,6504571,4577177,6651045,6421305,5979757,7136853,4708224,6460036,5551532,6397976,6571279,6082500,5255341,6223160,5463209,5749443,6073727,5159163,5200583,4979593,5844181,5606154,7783978,5042620,4995479,6587835,4749062,6349797,6990312,6801792,4534056,5955710,6206142,5887139,6236968,5295064,5918222,6011839,5689094,6206142,5887139,6236968,5295064,5918222,6011839,5689094",2012-02-01,0-0-0
8290778,2012-10-16,2012-02-24,US,-117.162766,32.717419,"G06Q30/0256,G06F3/048,H04L41/22,G06F3/04886,G06F40/134,G06F16/951,G06F3/0488,G10L13/00,G06Q30/0266,H04N7/183,G06Q30/0252,G06Q30/02,G10L2015/025,H04W84/12,G06F40/30,B66B2201/463,G06Q30/0259,G10L15/26,H04L67/02,G06F3/044,G05D23/1917,G10L15/08,H04L67/01,G06F3/01,G06F3/0482,G10L21/10,B66B3/008,G06T1/20,G10L15/02,G06F16/9535,H04N7/181,B66B3/002,G10L13/02,G06F3/14,G06F3/167,B66B3/006,G10L25/48,H04N5/225,G10L15/00,B66B3/00,G10L17/22,H04W8/08,B66B1/24,H04W12/068,G10L2015/223,G06F3/0481,G05B15/02,G06Q30/0265,G01C21/206,G06F2203/0381,G06Q30/0261,G06F2203/0383,G06Q90/20,G06Q20/00,G06Q30/0264,G06F3/04842,G10L15/22,H04L67/10,H04L12/40,B66B1/3415,G06Q30/0251,G10L13/027,G06F3/041,Y10S707/99933,G06F21/44,G06Q30/0254",utility,Computerized information presentation apparatus,,fl:ro_ln:gazdzinski-1,Robert F.,Gazdzinski,[],1893009c-16c8-11ed-9b5f-1234bde3cd05,"4577177,6202799,6990312,6460036,6466232,6223160,6078928,5159163,6615175,6801792,5295064,3388376,6587835,6073727,6332127,5984051,6349797,6594580,5200583,5287266,6799327,6397976,5979757,5042620,6421305,5689094,6606644,4995479,4979593,6571279,6202008,6011839,6082500,5056629,5844181,7136853,5749443,5255341,5606154,5887139,5918222,6944533,4749062,6504571,5551532,4534056,6206142,4708224,6236968,5463209,5955710,5485897,7305345,7702798,5932853,6651045,5485897,7305345,7702798,5932853,6651045",2012-02-24,0-0-0
8290781,2012-10-16,2012-02-24,US,-117.162766,32.717419,"H04N7/181,G06F40/30,G06Q30/02,G10L25/48,G06F40/134,G10L17/22,G06Q30/0261,G10L21/10,H04L12/40,G10L13/027,G05D23/1917,G10L13/00,B66B3/002,B66B2201/463,G10L2015/223,G06Q20/00,G06Q90/20,H04W84/12,G10L15/22,B66B3/008,G06F3/04886,G01C21/206,G10L15/26,G10L15/02,G06F3/044,G06F3/04842,H04L67/01,G06F3/14,G10L15/08,G10L13/02,G06F2203/0383,G06Q30/0266,G06F21/44,G06Q30/0254,H04L67/10,G06F2203/0381,G06Q30/0259,G06Q30/0264,G06F3/0481,G06F3/041,G06F3/01,Y10S707/99933,G06T1/20,G06F3/167,B66B1/3415,G06F3/0482,G06Q30/0252,G06F16/9535,G06F3/048,G10L15/00,G05B15/02,G06F16/951,H04N5/225,H04W8/08,B66B1/24,G06Q30/0256,H04L67/02,G06F3/0488,G06Q30/0265,G06Q30/0251,B66B3/006,B66B3/00,H04N7/183,G10L2015/025,H04W12/068,H04L41/22",utility,Computerized information presentation apparatus,,fl:ro_ln:gazdzinski-1,Robert F.,Gazdzinski,[],1893009c-16c8-11ed-9b5f-1234bde3cd05,"4534056,5295064,6606644,5606154,6651045,4749062,6466232,5056629,6799327,6460036,6078928,7702798,6332127,4577177,5485897,5955710,5918222,6236968,6202799,6571279,6587835,5984051,5844181,6202008,6397976,5463209,6082500,7305345,5200583,3388376,5749443,6594580,4995479,4708224,6944533,6615175,6504571,6073727,6206142,5042620,6011839,5551532,5979757,5689094,5932853,6421305,7136853,6223160,5159163,6990312,5887139,6801792,4979593,5287266,5255341,6349797,5287266,5255341,6349797",2012-02-24,0-0-0
8291009,2012-10-16,2003-04-30,US,-122.083206,37.389389,"H04L69/165,G06T1/20,G06T2200/16,G06T15/00,H04L69/16",utility,"System, method, and computer program product for applying different transport mechanisms for user interface and image portions of a remotely rendered image",SILICON GRAPHICS INTERNATIONAL CORP.,fl:al_ln:chalfin-2,Alexander Eugene,Chalfin,[],a26e2a3b-16c8-11ed-9b5f-1234bde3cd05,"6542925,6578068,6442603,6775785,6748508,RE38078,6633688,6563514,6742042,6909432,6711622,6343313,5929748,7139417,6131121,6131121",2003-04-30,0-0-0
8296669,2012-10-23,2010-06-02,US,-70.48114,41.648441,"G06T2200/28,G06F3/0482,G06F3/04842,G05B19/042,G06F3/048,H05B47/155,G06F3/00,H05B47/175,G06F3/04845,G06T1/20,H04L12/2816,G06F3/04815",utility,Virtual room-based light fixture and device control,"Savant Systems, Inc.",fl:ro_ln:madonna-2,Robert P.,Madonna,[],0e415f5a-16c8-11ed-9b5f-1234bde3cd05,"8042049,6160359,7760107,7167777,6756998,7047092,8122131,RE42289,7529838,7529838",2010-06-02,0-0-0
8296153,2012-10-23,2012-02-24,US,-117.162766,32.717419,"G06F3/048,G10L21/10,G10L15/00,H04L67/01,B66B1/24,G06T1/20,G10L15/26,H04N7/183,G06Q30/0256,B66B1/3415,H04L67/10,G06F16/951,G06F16/9535,H04N7/181,G10L15/08,G06Q30/02,G05B15/02,G06Q30/0265,G06Q90/20,H04L67/02,H04W12/068,G10L2015/223,G06F21/44,G06F3/04886,G06F3/0488,G06Q30/0254,G06F3/04842,G10L13/00,B66B3/002,G05D23/1917,G06Q30/0261,G06F2203/0381,G10L15/22,G06F3/14,G01C21/206,B66B3/00,B66B2201/463,G06Q30/0251,G06Q30/0252,G06F3/044,G06F3/01,G10L25/48,H04L41/22,G06Q30/0259,G06F3/0482,B66B3/008,G10L2015/025,G06Q30/0266,G10L13/02,H04W84/12,G10L17/22,G06F2203/0383,B66B3/006,H04W8/08,G06Q30/0264,G10L13/027,G06F40/30,H04L12/40,Y10S707/99933,G10L15/02,G06F3/041,G06F40/134,H04N5/225,G06F3/0481,G06F3/167,G06Q20/00",utility,Computerized information presentation methods,,fl:ro_ln:gazdzinski-1,Robert F.,Gazdzinski,[],1893009c-16c8-11ed-9b5f-1234bde3cd05,"6349797,6073727,5979757,6202008,6332127,5918222,5955710,5463209,6587835,6615175,6799327,7136853,6011839,6801792,6504571,3388376,6397976,5200583,4979593,5485897,5887139,5287266,5932853,6651045,5551532,4995479,6460036,5255341,5295064,4534056,5042620,6223160,6606644,5689094,6466232,5984051,5056629,4708224,6082500,6990312,4577177,6421305,7305345,4749062,6202799,5844181,5159163,6236968,5606154,5749443,6206142,7702798,6571279,6078928,7702798,6571279,6078928",2012-02-24,0-0-0
8296146,2012-10-23,2012-02-24,US,-117.162766,32.717419,"G10L2015/025,G06Q30/0264,B66B3/00,G06Q30/0254,G10L15/08,B66B1/24,H04W84/12,G06F40/134,G06Q30/0265,G06F3/048,G06Q20/00,H04W8/08,G06Q30/0251,G01C21/206,H04L67/10,G06F3/0481,B66B2201/463,G10L15/26,H04L67/02,G10L15/22,H04N7/181,B66B3/006,G10L13/02,H04L67/01,G10L15/00,G06F40/30,G10L2015/223,G06Q30/0259,G10L13/00,G10L15/02,G06Q30/0252,G06F3/01,H04L41/22,G06F21/44,G06F3/044,H04W12/068,G10L21/10,G06F3/167,G10L17/22,G10L25/48,G06Q30/02,G06Q30/0266,Y10S707/99933,G06Q30/0261,G06T1/20,G05D23/1917,G05B15/02,G06F3/14,G06F3/04842,G06Q90/20,G06F3/04886,B66B1/3415,G06Q30/0256,G06F3/0482,G06F2203/0383,H04N7/183,G06F3/0488,G06F2203/0381,H04L12/40,G06F3/041,B66B3/008,G06F16/951,H04N5/225,G10L13/027,G06F16/9535,B66B3/002",utility,Computerized information presentation apparatus,,fl:ro_ln:gazdzinski-1,Robert F.,Gazdzinski,[],1893009c-16c8-11ed-9b5f-1234bde3cd05,"6421305,7136853,7305345,6606644,5295064,6202799,6223160,5979757,5955710,6349797,6236968,6073727,4708224,5606154,6332127,5844181,5056629,5200583,5932853,5485897,6587835,5463209,5887139,6460036,6799327,4979593,6651045,6011839,4749062,6801792,6504571,6397976,4534056,3388376,6466232,6990312,6202008,6082500,4995479,6615175,5287266,7702798,5918222,4577177,5159163,6206142,5689094,5551532,5042620,6078928,6571279,5255341,5984051,5749443,5042620,6078928,6571279,5255341,5984051,5749443",2012-02-24,0-0-0
8294721,2012-10-23,2011-10-14,JP,139.759445,35.682838,"G06T1/20,G06T15/005",utility,Processor for three dimensional computer graphics,DIGITAL MEDIA PROFESSIONALS INC.,fl:yu_ln:takemura-7,Yukitaka,Takemura,[],42f90495-16c8-11ed-9b5f-1234bde3cd05,"6806872,7218291,7659898",2011-10-14,0-0-0
8301456,2012-10-30,2012-01-24,US,-117.162766,32.717419,"G10L25/48,G06F3/048,G06Q20/00,G10L15/26,H04W12/068,G06F3/04886,G06F16/951,H04L41/22,G06Q90/20,G10L2015/025,G06F21/44,G01C21/206,G10L17/22,G06F3/0482,H04W8/08,G06Q30/0251,H04N5/225,G05D23/1917,B66B3/006,G06Q30/0266,G06Q30/0261,G06F2203/0383,G10L15/02,G06F2203/0381,G06F3/01,G06F3/14,B66B3/008,G06Q30/0259,G06Q30/0256,G10L21/10,G06Q30/0252,G06F16/9535,G10L13/02,G06T1/20,H04L67/02,G06F40/30,G06Q30/0265,B66B1/24,H04W84/12,G10L15/08,G06F40/134,B66B3/002,B66B1/3415,H04L67/01,G06Q30/02,H04L67/10,H04N7/181,G10L2015/223,G06F3/04842,G06F3/044,H04L12/40,B66B2201/463,G06Q30/0254,H04N7/183,G06Q30/0264,G06F3/0481,G06F3/041,G06F3/0488,B66B3/00,G10L15/00,G06F3/167,Y10S707/99933,G05B15/02,G10L15/22,G10L13/00,G10L13/027",utility,Electronic information access system and methods,,fl:ro_ln:gazdzinski-1,Robert F.,Gazdzinski,[],1893009c-16c8-11ed-9b5f-1234bde3cd05,"6421305,5844181,6332127,6078928,5056629,6466232,5200583,3388376,5255341,6606644,5887139,6990312,5749443,5979757,7136853,6460036,6397976,5689094,4979593,5551532,6615175,6801792,5955710,6223160,4534056,7702798,7305345,6571279,6504571,5606154,6587835,6082500,6202799,4708224,5159163,6202008,6799327,4995479,5295064,6236968,4749062,6651045,5932853,7765588,6073727,5042620,6011839,6206142,6349797,5984051,5287266,4577177,5918222,5463209,5485897,5918222,5463209,5485897",2012-01-24,0-0-0
8305382,2012-11-06,2011-10-05,CA,-73.600563,45.745358,"G09G5/363,G06T15/005,G06F9/3851,G09G5/001,G06T1/60,G06T15/04,G06T1/20",utility,Multi-thread graphics processing system,ATI Technologies ULC,fl:la_ln:lefebvre-1,Laurent,Lefebvre,[],19baa988-16c8-11ed-9b5f-1234bde3cd05,"5485559,6980209,6704018,6724394,6384824,6573893,7015913,5550962,6417858,7327369,7239322,6809732,6650327,5818469,6650330,6118452,6897871,7746348,6353439,6864893,7038685,7742053,6731289,6731289",2011-10-05,0-0-0
8305495,2012-11-06,2010-03-29,JP,137.968704,36.238201,"G06T1/20,G09G5/363,G09G3/3648",utility,"Video processing device, video display device, and video processing method",Seiko Epson Corporation,fl:ka_ln:kegasawa-1,Kazuyoshi,Kegasawa,[],7ec176d7-16c8-11ed-9b5f-1234bde3cd05,4668985,2010-03-29,0-0-0
8306399,2012-11-06,2010-06-02,CA,-73.865433,45.428978,"G06T1/20,G11B27/034,H04N21/436",utility,Real-time video editing architecture,Matrox Electronics Systems Ltd.,fl:lo_ln:trottier-1,Lorne,Trottier,[],a9fca3bc-16c8-11ed-9b5f-1234bde3cd05,"7110006,5956046,6763175,5159665,6542692,6678002,5745126,6518971,6636221,6404978,6763176",2010-06-02,0-0-0
8310494,2012-11-13,2008-11-24,US,-121.890594,37.336166,"G06T1/20,G09G5/395",utility,Method for reducing graphics rendering failures,Apple Inc.,fl:ia_ln:hendry-2,Ian C.,Hendry,[],13f05eea-16c8-11ed-9b5f-1234bde3cd05,"7019758,5543824,6094726,6928543,7395419,5657478,5459825,7336285,5682529,7380116,6587116,6282646,6587116,6282646",2008-11-24,0-0-0
8310493,2012-11-13,2009-09-18,CA,-87.262733,48.811455,"G06T2200/28,H04N7/15,G06F3/1462,H04M3/562,G09G2370/022,G09G2360/122,G06T1/20,G09G5/006,G09G5/393,G09G5/395,G06T2200/16,H04L65/403,G09G2360/18",utility,Method and system for application broadcast,West Corporation,fl:do_ln:lauder-1,Doug,Lauder,[],1f58adad-16c8-11ed-9b5f-1234bde3cd05,"4958378,6199116,6323860",2009-09-18,0-0-0
8311834,2012-11-13,2012-02-27,US,-117.162766,32.717419,"G01C21/206,G10L13/027,H04N5/225,G10L21/10,G10L13/00,G10L2015/025,G06F3/04842,G10L13/02,G06Q30/0251,H04L67/02,B66B3/00,H04W84/12,G06F21/44,G06Q30/0265,G06F2203/0383,G06Q30/0254,H04W8/08,G06F3/041,G06F3/167,G06Q30/0261,G06Q30/0264,B66B1/24,B66B2201/463,H04L67/01,B66B3/002,G10L15/02,G06Q30/0252,B66B3/008,G06F2203/0381,G10L17/22,G10L15/26,H04L67/10,G06F16/951,G06F3/0482,G05D23/1917,G06F3/0488,G06Q20/00,G06F3/044,G10L15/08,G06Q30/0266,G10L25/48,B66B3/006,G06F40/134,G06Q30/02,H04L41/22,Y10S707/99933,G06F3/048,H04L12/40,G06Q90/20,G10L15/00,B66B1/3415,G06F40/30,G06F3/04886,G06Q30/0259,G06F16/9535,G06F3/0481,G06Q30/0256,H04W12/068,G10L15/22,G06F3/01,G06T1/20,G06F3/14,H04N7/183,G05B15/02,H04N7/181,G10L2015/223",utility,Computerized information selection and download apparatus and methods,,fl:ro_ln:gazdzinski-1,Robert F.,Gazdzinski,[],1893009c-16c8-11ed-9b5f-1234bde3cd05,"6799327,5682139,5995898,5887139,5745036,6571279,6206142,5485897,7136853,6397976,6239765,5923298,6587835,6349797,6078928,5200583,5852421,7702798,5907286,5121407,5955710,5649296,6411212,5555286,5901211,7253715,5689094,6130602,5819284,5491715,5621412,6486801,5701121,6236836,5606323,5053774,5042620,6028564,5448110,6057779,5528222,5446447,5287266,6317027,5450086,5374930,4749062,5444444,4935962,5512910,6202799,6331825,4075632,5056629,6466232,4401971,5465099,7005961,5467099,5894266,6651045,5682143,6460036,7777608,3733608,6192222,5918222,6177872,5320561,5984051,5979757,6990312,5726630,5790946,5900808,6611691,6202008,6040745,4691202,5079411,5561435,6011839,5749443,5557254,6362737,7305345,6073727,5917433,5818021,5572226,5959357,4534056,4708224,7132946,6184841,5943624,5932853,7327257,4692769,5463209,5742509,5035563,6144301,4577177,5850187,4926182,6504571,6535107,4623874,5844181,5295064,5551532,6583713,4050063,6037907,6049745,4979593,6615175,6010074,5182570,6332127,6223160,5491484,6421305,5537105,5055968,5159163,3388376,6606644,6236968,5255341,6329139,5892441,6082500,5293029,5606154,6801792,4995479,6774762,5537105,5055968,5159163,3388376,6606644,6236968,5255341,6329139,5892441,6082500,5293029,5606154,6801792,4995479,6774762",2012-02-27,0-0-0
8310487,2012-11-13,2008-12-01,GB,-0.337968,51.753048,"G06T15/10,G06T11/40,G06T1/20",utility,Multi-core geometry processing in a tile based rendering system,Imagination Technologies Limited,fl:jo_ln:howson-1,John W.,Howson,[],3c7e3fe5-16c8-11ed-9b5f-1234bde3cd05,"5745125,7002586,5821950,6344852,7898545,5485559,6798410,6798410",2008-12-01,0-0-0
8310491,2012-11-13,2007-06-07,US,-122.083206,37.389389,"G06T2200/28,G09G2370/08,G06T1/20,G06T2210/52,G09G5/363,G09G2360/06,G09G5/001,G09G2352/00,G06T15/005",utility,Asynchronous notifications for concurrent graphics operations,Apple Inc.,fl:mi_ln:swift-5,Michael James Elliott,Swift,[],a26e2a3b-16c8-11ed-9b5f-1234bde3cd05,"6956579,6771269,6771269",2007-06-07,0-0-0
8314803,2012-11-20,2007-08-15,US,-122.159851,37.444332,G06T1/20,utility,Buffering deserialized pixel data in a graphics processor unit pipeline,NVIDIA CORPORATION,fl:ty_ln:bergland-1,Tyson J.,Bergland,[],a26e22db-16c8-11ed-9b5f-1234bde3cd05,"7659909,7710427,6636223,6333744,7941645,5577213,5357604,7280112,6173366,4862392,7928990,4901224,5392393,5185856,6636221,5491496,4700319,6999100,6526430,6351806,7477260,6778181,6557022,7298375,4620217,5581721,6466222,6118452,6353439,5977977,6806886,4648045,5850572,5655132,5600584,6839828,5941940,6924808,6496537,6624818,6980209,6947053,6947053",2007-08-15,0-0-0
8316122,2012-11-20,2011-11-23,IL,35.225769,31.778822,"H04L67/10,G06T2200/28,H04L67/1021,H04L67/101,H04L65/60,H04L67/1008,G06T1/20,H04L67/025,H04L67/1001,G06F3/0481,H04L67/1038,H04L67/51",utility,Method and system for providing remote access to applications,AppToU Technologies Ltd,fl:sh_ln:binyamin-2,Shuki,Binyamin,[],55531389-16c8-11ed-9b5f-1234bde3cd05,"4317114,7260599,6728704,5541662,6370527,4949248,7133863,4823108,7308475,6384846,6415323,6772217,6259405,6259405",2011-11-23,0-0-0
8319781,2012-11-27,2008-11-21,DE,13.399602,52.518692,"G09G2360/06,G06T15/005,G06F3/14,H04L51/216,G09G5/363,H04L67/08,H04L51/00,G06T2210/52,G06T1/20",utility,Multi-user multi-GPU render server apparatus and methods,PME IP Australia Pty Ltd,fl:ma_ln:westerhoff-2,Malte,Westerhoff,[],3127bc40-16c8-11ed-9b5f-1234bde3cd05,"7274368,7076735,6798417",2008-11-21,0-0-0
8319782,2012-11-27,2008-07-08,US,-80.193619,25.774172,"G09G5/363,G09G5/006,G06T1/20,G09G2360/06",utility,Systems and methods for providing scalable parallel graphics rendering capability for information handling systems,Dell Products L.P.,fl:ma_ln:casparian-1,Mark A.,Casparian,[],f4141084-16c7-11ed-9b5f-1234bde3cd05,"RE40741,7233964,7561163,6772265,6772265",2008-07-08,0-0-0
8319784,2012-11-27,2011-09-02,US,-122.330063,47.603832,G06T1/20,utility,Fast reconfiguration of graphics pipeline state,Microsoft Corporation,fl:ra_ln:srinivasan-45,Ramanujan,Srinivasan,[],5836da24-16c8-11ed-9b5f-1234bde3cd05,"6070202,6828978,6189105,7451432,7385607,6980209,6427234,6631423,6910106,7546602,6374145,6560711,6784888,6243107,6295608,6943800",2011-09-02,0-0-0
8326092,2012-12-04,2007-04-23,US,-73.685684,41.328144,G06T1/20,utility,Heterogeneous image processing system,International Business Machines Corporation,fl:wi_ln:chung-16,William H.,Chung,[],0d3fb2d9-16c8-11ed-9b5f-1234bde3cd05,"6487619,7076569,6567622,7243116,6829378,7430622,6647415,7602394,6825943,7801895,8094157,6404902,6025854,6898670,6950394,7743087,6215898,5506999,7327889,7605818,6661931,5621811,7102777,5721883,7095882,6671397,7171036,5809078,6898634,6456737,7000145,6549992,7142725,7043745,8078837,7299322,4893188,5956081,7523148,6744931,7065618,5136662,7225324,6081659,4517593,7106895,5659630,7480441,6166373,6023637,7016996,6023637,7016996",2007-04-23,0-0-0
8327034,2012-12-04,2004-01-22,NO,10.395193,63.430565,"G06F2212/1052,G06F13/4221,G06T1/20,G06F12/1408,G06F12/10,G06F9/54,G06F13/4068,G06F13/1673",utility,Microprocessor systems,ARM Norway AS,fl:jo_ln:nystad-1,Jorn,Nystad,[],60eabccc-16c8-11ed-9b5f-1234bde3cd05,"6886070,6775747,6957315,5784708,6195730,6233648,6738888,5805470,5758182,6557083,5835963,5479629,5924126,5805837,4612612,5317704,5872572,6847385",2004-01-22,0-0-0
8331737,2012-12-11,2007-04-23,US,-73.685684,41.328144,G06T1/20,utility,Heterogeneous image processing system,International Business Machines Corporation,fl:wi_ln:chung-16,William H.,Chung,[],0d3fb2d9-16c8-11ed-9b5f-1234bde3cd05,"7076569,6898670,7043745,6829378,7142725,5956081,6025854,7430622,6647415,5136662,6549992,6567622,7743087,7171036,6023637,6744931,8078837,6081659,6898634,7102777,5506999,7016996,7095882,6671397,7243116,7602394,6404902,7605818,5659630,4517593,4893188,7801895,8094157,6661931,7523148,6487619,6166373,5721883,7065618,5809078,6950394,7225324,5621811,7299322,7106895,7000145,6215898,6456737,6825943,7106895,7000145,6215898,6456737,6825943",2007-04-23,0-0-0
8331730,2012-12-11,2008-04-01,US,-105.066803,40.550854,"H04N5/23222,G06T1/20,H04N5/23219,G06V10/7515",utility,Systems and methods to increase speed of object detection in a digital image,"Hewlett-Packard Development Company, L.P.",fl:cl_ln:jessen-1,Clay,Jessen,[],8f94a78e-16c8-11ed-9b5f-1234bde3cd05,"8175447,7317815,7315631,7269292,7912363,7315630,7020337,8055029",2008-04-01,0-0-0
8330763,2012-12-11,2008-11-14,US,-74.659302,40.34927,"G06T1/20,G06T15/08",utility,Apparatus and method for volume rendering on multiple graphics processing units (GPUs),SIEMENS AKTIENGESELLSCHAFT,fl:we_ln:li-254,Wei,Li,[],08356fad-16c8-11ed-9b5f-1234bde3cd05,7460119,2008-11-14,0-0-0
